Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2018,07,01,00,  599,128.34,251.70, 25.00,350.73
2018,07,02,00,  580,147.54,246.44, 31.89,340.31
2018,07,03,00,  547,113.43,253.00, 31.15,344.40
2018,07,04,00,  452, 0.95,327.86,121.63,360.00
2018,07,05,00,  338,205.40,240.96, 21.60,332.34
2018,07,06,00,  433,35.82,162.67, 25.01,227.71
2018,07,07,00,  474,97.60,257.29, 44.09,325.66
2018,07,08,00,  606,23.88,261.76, 32.34,345.00
2018,07,09,00,  512,181.09,253.99, 26.47,315.78
2018,07,10,00,  613,200.20,250.01, 23.66,325.26
2018,07,11,00,  578,78.01,255.58, 34.25,316.59
2018,07,12,00,  581, 1.53,253.92, 49.99,348.58
2018,07,13,00,  582,143.05,244.89, 34.78,334.43
2018,07,14,00,  590,127.84,265.54, 34.72,346.27
2018,07,15,00,  589,154.25,252.32, 34.55,355.00
2018,07,16,00,  574,24.59,280.79, 19.98,358.48
2018,07,17,00,  630, 0.23,255.07, 65.04,360.00
2018,07,18,00,  557,147.44,235.38, 22.58,312.85
2018,07,19,00,  539,117.36,233.00, 20.92,337.85
2018,07,20,00,  538,153.45,245.40, 31.16,351.76
2018,07,21,00,  567, 7.74,262.57, 34.90,348.83
2018,07,22,00,  573,144.33,250.31, 41.72,323.45
2018,07,23,00,  550,204.01,264.84, 29.52,359.42
2018,07,24,00,  575, 3.73,278.24, 30.63,358.22
2018,07,25,00,  530,181.16,262.86, 25.58,315.77
2018,07,26,00,  577, 1.34,286.43, 27.91,350.00
2018,07,27,00,  625, 4.81,263.89, 41.08,355.00
2018,07,28,00,  517, 8.36,254.44, 46.68,356.17
2018,07,29,00,  591,14.62,275.06, 20.33,356.61
2018,07,30,00,  581,205.00,270.96, 38.09,344.38
2018,07,31,00,  466,13.30,219.06, 46.91,333.00
