Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2017,04,01,00, 1440, 3.81,331.92,121.98,360.00
2017,04,02,00, 1424, 0.16,277.44, 70.81,357.95
2017,04,03,00, 1102, 7.93,222.98, 66.57,355.00
2017,04,04,00, 1440, 2.42,193.11, 80.64,360.00
2017,04,05,00, 1425,12.62,212.23, 87.34,355.00
2017,04,06,00, 1440, 0.08, 20.59,118.16,360.00
2017,04,07,00, 1376, 0.20,161.88, 98.47,360.00
2017,04,08,00, 1440, 1.55,173.38, 81.90,360.00
2017,04,09,00, 1440, 6.67,139.77, 59.13,359.76
2017,04,10,00, 1440, 7.75,159.18, 86.73,360.00
2017,04,11,00, 1440, 0.00,103.78,108.92,360.00
2017,04,12,00, 1408, 0.48, 89.48,110.79,360.00
2017,04,13,00, 1440,10.59,143.95, 35.99,305.08
2017,04,14,00, 1440,36.00,148.66, 49.73,276.24
2017,04,15,00, 1340, 5.00,341.16,110.55,359.77
2017,04,16,00, 1440, 0.45,335.23,137.27,360.00
2017,04,17,00, 1440, 9.00,216.90, 82.63,348.79
2017,04,18,00, 1440,24.65,162.22, 35.63,334.39
2017,04,19,00, 1440, 9.00,155.80, 40.00,360.00
2017,04,20,00, 1440, 5.00,155.04, 78.31,350.05
2017,04,21,00, 1440, 1.23,249.15, 97.40,360.00
2017,04,22,00, 1255, 1.38,183.90, 92.62,360.00
2017,04,23,00, 1440, 1.95,144.83, 61.82,360.00
2017,04,24,00, 1440, 0.25,156.85, 85.20,360.00
2017,04,25,00, 1440, 4.57,120.46,102.21,360.00
2017,04,26,00, 1440,11.74,265.71, 48.90,356.07
2017,04,27,00, 1440, 0.06,275.05, 69.00,359.50
2017,04,28,00, 1440,36.62,198.41, 83.31,360.00
2017,04,29,00, 1440, 1.82,127.06, 68.04,360.00
2017,04,30,00, 1440, 3.26,247.71, 48.19,359.77
