Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2017,11,01,00,  438,11.74,301.09,102.29,343.10
2017,11,02,00,  121, 8.82, 94.06, 67.02,160.00
2017,11,03,00,  428, 0.12,  7.75,148.17,360.00
2017,11,04,00,   38,21.00, 21.00,  0.00, 21.00
2017,11,05,00,  437, 0.06,  6.94,156.63,360.00
2017,11,06,00,  457, 1.14,151.83, 76.91,355.25
2017,11,07,00,  309,18.12,210.83, 65.91,318.00
2017,11,08,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,09,00,  209,77.02,207.58, 64.34,343.00
2017,11,10,00,  312, 6.24, 10.34,163.92,355.00
2017,11,11,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,12,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,13,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,14,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,15,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,16,00,  233,10.52,352.72,109.01,355.00
2017,11,17,00,  325, 1.36, 22.63,106.20,360.00
2017,11,18,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,19,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,20,00,  410, 2.69,253.19, 38.51,358.58
2017,11,21,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,22,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,23,00,  337,41.78,206.62, 32.13,250.05
2017,11,24,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,25,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,26,00,  227,183.26,230.23, 14.80,271.47
2017,11,27,00,  325,34.00,108.06, 65.52,346.00
2017,11,28,00,   27,147.95,154.01, 15.59,192.00
2017,11,29,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,11,30,00,  295,155.62,221.76, 21.36,291.62
