Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2013,02,01,00, 1440, 0.08, 39.37, 80.93,360.00
2013,02,02,00, 1440, 4.61,144.08, 81.01,355.00
2013,02,03,00, 1440,96.00,152.29, 82.66,350.65
2013,02,04,00, 1440, 7.04,161.51, 35.41,360.00
2013,02,05,00, 1440,42.44,170.31, 34.01,345.00
2013,02,06,00, 1440, 0.68,160.36, 50.97,354.93
2013,02,07,00, 1440, 3.05,135.38, 89.40,360.00
2013,02,08,00, 1440,47.00,  1.21,117.81,336.00
2013,02,09,00, 1440,121.00,297.80, 55.01,334.00
2013,02,10,00, 1440, 5.00,169.44, 62.15,282.00
2013,02,11,00, 1440,17.00,169.65, 95.16,340.00
2013,02,12,00, 1440, 5.14,190.11, 49.94,299.52
2013,02,13,00, 1440, 3.19,217.84, 55.57,341.00
2013,02,14,00, 1440, 0.59, 27.64,129.04,360.00
2013,02,15,00, 1440, 0.09,353.17,138.61,360.00
2013,02,16,00, 1440, 3.53,243.52, 67.76,355.55
2013,02,17,00, 1440, 5.58,147.42, 66.35,359.89
2013,02,18,00, 1440, 5.67,166.15, 56.91,360.00
2013,02,19,00, 1440, 1.10, 33.06,112.89,360.00
2013,02,20,00, 1440,23.54,164.48, 59.14,360.00
2013,02,21,00, 1440, 3.81,186.48, 61.96,346.91
2013,02,22,00, 1440, 1.15,218.99, 63.55,357.44
2013,02,23,00, 1440, 0.73,297.93, 71.77,360.00
2013,02,24,00, 1440,12.28,159.30, 27.75,343.55
2013,02,25,00, 1434, 7.57,277.87, 42.82,358.99
2013,02,26,00, 1440,17.30,144.96, 37.21,322.68
2013,02,27,00, 1440, 0.42,131.57, 71.81,360.00
2013,02,28,00, 1440, 0.16, 86.64, 98.87,360.00
