Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2014,06,01,00, 1440, 0.39,217.76, 57.33,360.00
2014,06,02,00, 1440, 3.73,200.36, 57.79,345.20
2014,06,03,00, 1440, 0.08,212.47, 59.42,331.61
2014,06,04,00, 1440,41.83,206.24, 52.10,348.14
2014,06,05,00, 1440, 6.58,181.01, 74.53,359.60
2014,06,06,00, 1440, 2.60,191.22, 69.91,358.86
2014,06,07,00, 1440,87.37,202.24, 48.28,328.98
2014,06,08,00, 1440,14.29,206.84, 48.33,356.45
2014,06,09,00, 1440, 6.92,197.42, 56.83,356.31
2014,06,10,00, 1440,110.64,198.79, 47.94,326.66
2014,06,11,00, 1440,12.38,224.26, 58.98,348.63
2014,06,12,00, 1440, 0.41,207.46, 64.93,359.91
2014,06,13,00, 1440,25.65,204.17, 45.38,356.86
2014,06,14,00, 1440,57.18,200.42, 43.65,333.48
2014,06,15,00, 1440, 2.66,227.02, 47.84,359.07
2014,06,16,00, 1440,78.41,179.38, 69.92,346.80
2014,06,17,00, 1440, 0.82,197.14, 70.88,359.24
2014,06,18,00, 1440,39.92,205.61, 40.75,329.71
2014,06,19,00, 1440,78.99,169.36, 26.95,299.86
2014,06,20,00, 1440, 1.58,223.60, 51.44,358.84
2014,06,21,00, 1440,30.00,194.82, 75.35,338.91
2014,06,22,00, 1440,22.49,185.45, 72.00,349.11
2014,06,23,00, 1436,81.00,176.40, 57.14,334.90
2014,06,24,00, 1440, 4.21,193.91, 67.20,355.53
2014,06,25,00, 1440, 6.34,227.09, 49.94,335.89
2014,06,26,00, 1435, 3.27,168.14, 38.34,360.00
2014,06,27,00, 1440, 0.48,169.71, 67.75,360.00
2014,06,28,00, 1440,53.57,165.21, 43.04,345.27
2014,06,29,00, 1440, 9.70,197.67, 57.30,326.78
2014,06,30,00, 1440, 0.07,237.31, 46.18,360.00
