Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2015,08,01,00, 1440,34.61,186.53, 67.45,346.86
2015,08,02,00, 1440, 2.18,173.05, 77.29,360.00
2015,08,03,00, 1440,94.00,185.40, 49.37,317.62
2015,08,04,00, 1440,34.71,188.24, 54.49,351.07
2015,08,05,00, 1440,100.82,201.14, 47.15,309.18
2015,08,06,00, 1440, 5.18,217.54, 60.61,351.62
2015,08,07,00, 1440,10.26,228.01, 50.22,350.13
2015,08,08,00, 1440, 4.45,167.48, 38.53,357.29
2015,08,09,00, 1440, 1.31,209.38, 83.93,348.34
2015,08,10,00, 1440,33.19,190.18, 64.69,358.43
2015,08,11,00, 1440,10.62,195.30, 81.00,355.00
2015,08,12,00, 1440,50.28,204.30, 63.43,349.96
2015,08,13,00, 1440, 2.09,203.20, 73.89,346.13
2015,08,14,00, 1440, 0.46,174.65, 56.41,358.67
2015,08,15,00, 1440,39.27,181.32, 51.65,337.67
2015,08,16,00, 1440, 9.45,177.67, 70.56,354.65
2015,08,17,00, 1440, 9.59,199.41, 65.95,359.51
2015,08,18,00, 1440, 7.69,221.08, 81.58,355.25
2015,08,19,00, 1440, 2.83,180.82, 51.52,358.40
2015,08,20,00, 1440,75.84,195.17, 57.58,334.90
2015,08,21,00, 1440, 0.24,214.70, 70.49,347.79
2015,08,22,00, 1440, 4.81,188.25, 62.12,360.00
2015,08,23,00, 1440,99.72,186.06, 47.98,309.67
2015,08,24,00, 1440, 1.08,174.04, 67.08,354.78
2015,08,25,00, 1440, 8.15,185.74, 73.33,354.61
2015,08,26,00, 1440, 3.81,174.96, 69.40,360.00
2015,08,27,00, 1440, 0.85,211.07, 65.57,359.61
2015,08,28,00, 1440, 1.59,186.32, 58.15,355.67
2015,08,29,00, 1338, 0.77,146.96, 76.19,360.00
2015,08,30,00, 1440, 8.35,161.26, 31.27,287.91
2015,08,31,00, 1440,71.00,191.62, 30.39,351.23
