Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2013,01,01,00, 1440,10.57,135.85, 62.24,354.89
2013,01,02,00, 1440,15.67,149.81, 32.47,323.78
2013,01,03,00, 1440, 0.26,148.39, 65.83,359.59
2013,01,04,00, 1440, 4.96, 25.25,130.70,351.49
2013,01,05,00, 1440, 3.00,155.94, 64.00,360.00
2013,01,06,00, 1440, 3.92,144.18, 44.69,360.00
2013,01,07,00, 1440, 0.26,237.23, 70.51,360.00
2013,01,08,00, 1438, 1.19,179.73, 84.39,360.00
2013,01,09,00, 1438, 0.46,260.33, 71.22,359.86
2013,01,10,00, 1440, 0.92,126.22, 86.05,360.00
2013,01,11,00, 1440,114.60,175.12, 53.73,344.00
2013,01,12,00, 1440, 3.92,203.60, 74.01,360.00
2013,01,13,00, 1440, 8.95,100.52, 83.45,360.00
2013,01,14,00, 1440,26.00, 38.50, 83.96,269.92
2013,01,15,00, 1440, 4.35,106.78,100.69,355.00
2013,01,16,00, 1440, 0.71, 29.08, 85.28,360.00
2013,01,17,00, 1440,92.36,152.88, 75.54,360.00
2013,01,18,00, 1440, 1.15, 80.59,106.90,358.61
2013,01,19,00, 1440,112.00,144.51, 58.74,295.81
2013,01,20,00, 1440, 4.79,116.56, 86.44,349.99
2013,01,21,00, 1440,24.55,126.46, 70.62,346.00
2013,01,22,00, 1440, 8.40,139.96, 30.28,326.00
2013,01,23,00, 1440, 1.13,188.03,101.53,360.00
2013,01,24,00, 1440, 3.66,145.14, 62.21,357.66
2013,01,25,00, 1440, 2.50,135.96, 42.95,360.00
2013,01,26,00, 1440, 2.80, 36.21,107.76,360.00
2013,01,27,00, 1440, 1.24,138.29, 57.59,351.76
2013,01,28,00, 1440, 2.44,262.20, 68.09,359.77
2013,01,29,00, 1440,43.87,220.26, 56.55,347.58
2013,01,30,00, 1440,80.00,202.02, 39.29,257.87
2013,01,31,00, 1440,48.75,177.29, 50.22,320.00
