Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2013,06,01,00, 1440, 0.14,226.59, 91.23,360.00
2013,06,02,00, 1440, 1.21,196.31, 89.07,360.00
2013,06,03,00, 1440, 3.33,209.98, 70.95,359.10
2013,06,04,00, 1440, 2.15,197.63, 62.01,319.22
2013,06,05,00, 1440,59.04,194.51, 49.34,332.06
2013,06,06,00, 1440, 0.15,197.13, 66.87,357.96
2013,06,07,00, 1440, 5.00,262.55, 98.38,359.50
2013,06,08,00, 1440, 0.41,238.17, 53.38,358.64
2013,06,09,00, 1440, 0.17,222.59, 65.21,358.71
2013,06,10,00, 1440,32.65,214.17, 62.81,340.03
2013,06,11,00, 1436,83.00,174.85, 33.30,310.09
2013,06,12,00, 1440, 0.17,158.08, 89.57,360.00
2013,06,13,00, 1440, 4.14,226.63, 72.93,359.58
2013,06,14,00, 1440, 5.50,239.48, 46.19,347.54
2013,06,15,00, 1440,10.56,252.73, 81.21,360.00
2013,06,16,00, 1440,83.00,184.96, 66.08,352.33
2013,06,17,00, 1440, 1.45,183.90, 74.07,360.00
2013,06,18,00, 1440, 4.32,191.65, 64.37,358.21
2013,06,19,00, 1281,10.46,223.03, 46.20,329.86
2013,06,20,00, 1440, 1.58,255.13, 36.67,359.65
2013,06,21,00, 1440,103.00,222.92, 52.69,341.72
2013,06,22,00, 1440, 1.46,253.14, 50.69,358.07
2013,06,23,00, 1440, 5.00,232.35, 46.63,355.00
2013,06,24,00, 1440, 5.69,182.08, 32.35,355.71
2013,06,25,00, 1440, 1.55,163.22, 74.00,355.00
2013,06,26,00, 1440, 1.35,151.64, 66.63,360.00
2013,06,27,00, 1440, 0.71,242.61,105.57,357.03
2013,06,28,00, 1440, 5.00,245.66, 97.69,360.00
2013,06,29,00, 1440, 1.68,236.14, 50.00,352.59
2013,06,30,00, 1440, 8.17,236.25, 47.39,353.87
