Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2017,06,01,00, 1437,52.80,198.53, 39.26,306.00
2017,06,02,00, 1440, 2.10,204.35, 59.91,360.00
2017,06,03,00, 1440,100.47,239.68, 35.83,346.65
2017,06,04,00, 1440, 2.79,234.13, 54.72,356.73
2017,06,05,00, 1440, 0.43,206.39, 72.45,352.52
2017,06,06,00, 1440,89.86,230.41, 52.05,337.36
2017,06,07,00, 1440,77.65,187.36, 57.96,323.50
2017,06,08,00, 1440,32.00,167.35, 43.83,353.47
2017,06,09,00, 1440, 0.35,167.03, 94.93,360.00
2017,06,10,00, 1440,25.00,198.94, 88.87,347.00
2017,06,11,00, 1440, 6.49,190.41, 58.59,350.40
2017,06,12,00, 1425,104.01,202.80, 57.47,330.29
2017,06,13,00, 1440, 0.85,247.42, 33.77,359.37
2017,06,14,00, 1440,21.01,163.23, 48.96,340.40
2017,06,15,00, 1440, 0.79,156.44, 38.08,351.99
2017,06,16,00, 1440,116.00,215.23, 39.08,297.08
2017,06,17,00, 1440, 1.37,121.94, 86.95,358.89
2017,06,18,00, 1440, 1.00,340.28,136.25,360.00
2017,06,19,00, 1440,69.05,258.59, 46.23,351.71
2017,06,20,00, 1440, 7.23,212.94, 51.18,356.67
2017,06,21,00, 1440, 3.18,199.96, 55.57,358.53
2017,06,22,00, 1440,132.34,236.86, 26.12,313.78
2017,06,23,00, 1440,146.27,229.50, 28.84,305.00
2017,06,24,00, 1440, 1.03,225.01, 63.26,360.00
2017,06,25,00, 1440,74.08,209.49, 39.35,321.00
2017,06,26,00, 1440,87.81,202.67, 34.42,275.01
2017,06,27,00, 1440,59.90,224.17, 84.77,355.69
2017,06,28,00, 1440, 4.23,223.54, 43.42,342.94
2017,06,29,00, 1440,25.40,248.37, 34.00,317.00
2017,06,30,00, 1433, 0.35,208.48, 42.39,320.01
