Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2014,08,01,00, 1440, 5.00,238.79, 69.80,358.14
2014,08,02,00, 1440,139.00,234.62, 57.85,348.00
2014,08,03,00, 1440, 0.03,200.08, 63.25,355.00
2014,08,04,00, 1440, 0.78,182.60, 84.19,359.76
2014,08,05,00, 1440, 0.20,178.62, 73.85,358.89
2014,08,06,00, 1440, 7.36,220.46, 64.80,357.87
2014,08,07,00, 1440,25.95,217.31, 54.41,344.90
2014,08,08,00, 1391,21.97,181.05, 61.68,358.49
2014,08,09,00, 1440,130.00,184.47, 58.03,356.85
2014,08,10,00, 1440,112.44,192.05, 67.09,344.00
2014,08,11,00, 1440,22.89,196.87, 67.27,360.00
2014,08,12,00, 1440, 1.21,166.73, 66.23,360.00
2014,08,13,00, 1440, 6.79,242.25, 78.95,358.18
2014,08,14,00, 1440,147.00,257.23, 28.81,360.00
2014,08,15,00, 1435, 7.83,203.69, 73.62,323.00
2014,08,16,00, 1440,106.00,236.61, 39.99,353.23
2014,08,17,00, 1440,28.38,231.23, 51.40,358.33
2014,08,18,00, 1440, 1.09,214.29, 61.45,350.41
2014,08,19,00, 1440,78.00,179.47, 44.14,344.14
2014,08,20,00, 1440, 6.06,180.14, 65.21,356.61
2014,08,21,00, 1440,89.00,215.23, 47.10,351.36
2014,08,22,00, 1440, 1.36,258.58, 88.05,355.00
2014,08,23,00, 1440, 1.37,217.28, 60.16,356.90
2014,08,24,00, 1440, 2.52,233.16, 74.99,359.61
2014,08,25,00, 1440,45.11,189.05, 68.72,355.00
2014,08,26,00, 1440, 3.14,218.05, 60.53,356.53
2014,08,27,00, 1440,91.33,208.31, 52.28,346.32
2014,08,28,00, 1440,99.00,208.27, 53.36,342.46
2014,08,29,00, 1440, 5.00,192.57, 82.07,360.00
2014,08,30,00, 1440,21.59,192.42, 54.69,334.99
2014,08,31,00, 1440, 1.66,143.76, 70.14,357.27
