Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2012,10,01,00, 1440, 1.17,193.30, 56.16,360.00
2012,10,02,00, 1440, 2.13,135.97, 94.25,360.00
2012,10,03,00, 1440, 0.40,181.22, 96.86,359.41
2012,10,04,00, 1440,106.00,172.26, 62.18,345.05
2012,10,05,00, 1440, 0.08,241.84, 93.02,358.58
2012,10,06,00, 1440,10.91, 33.09,108.98,355.21
2012,10,07,00, 1440, 0.06, 51.22,113.91,359.65
2012,10,08,00, 1440,13.01,147.68, 71.49,360.00
2012,10,09,00, 1440,11.00,314.18,121.13,352.25
2012,10,10,00, 1440, 3.41,116.17,100.33,351.67
2012,10,11,00, 1440, 9.05,168.01, 76.64,360.00
2012,10,12,00, 1425, 1.28,139.46, 81.52,360.00
2012,10,13,00, 1440,10.36,165.03, 46.99,359.38
2012,10,14,00, 1440,94.81,183.53, 29.29,284.22
2012,10,15,00, 1440, 7.11,188.27, 54.20,353.73
2012,10,16,00, 1440, 1.91,232.34, 53.10,347.58
2012,10,17,00, 1440, 9.00,141.95, 79.00,358.50
2012,10,18,00, 1440, 0.89, 38.29,116.45,360.00
2012,10,19,00, 1440, 5.63,238.57, 47.07,355.00
2012,10,20,00, 1440, 1.64,150.66, 43.47,348.28
2012,10,21,00, 1440, 1.61,348.56,117.25,360.00
2012,10,22,00, 1440, 0.13, 47.76,105.52,360.00
2012,10,23,00, 1440, 2.40,151.47, 71.67,357.05
2012,10,24,00, 1440,22.00,130.56, 51.35,214.00
2012,10,25,00, 1440, 0.17,172.89, 73.43,357.81
2012,10,26,00, 1440, 0.05, 21.31,123.75,360.00
2012,10,27,00, 1440, 0.08, 33.20,113.78,360.00
2012,10,28,00, 1440, 5.00,227.57, 73.33,355.00
2012,10,29,00, 1440, 0.04,133.50, 91.55,360.00
2012,10,30,00, 1440, 0.95, 75.89, 94.25,360.00
2012,10,31,00, 1440, 2.75,145.74, 70.66,360.00
