Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2018,08,01,00,  470,157.24,243.44, 27.06,342.77
2018,08,02,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2018,08,03,00,  476,205.03,245.82, 21.15,320.89
2018,08,04,00,  577,131.96,252.08, 33.83,355.00
2018,08,05,00,  543,193.60,250.94, 24.58,332.05
2018,08,06,00,  502, 3.50,245.04, 34.52,320.84
2018,08,07,00,  605,147.51,251.57, 34.88,307.00
2018,08,08,00,  579,20.32,281.92, 39.60,355.00
2018,08,09,00,  604,212.00,275.44, 28.10,334.67
2018,08,10,00,  539,82.63,220.78, 47.37,348.82
2018,08,11,00,  439,85.32,207.14, 29.88,272.77
2018,08,12,00,  438,19.81,254.20, 29.55,333.77
2018,08,13,00,  569,179.73,259.50, 25.92,318.22
2018,08,14,00,  568,194.00,281.76, 41.19,347.69
2018,08,15,00,  584, 0.23,266.91, 50.82,355.19
2018,08,16,00,  326,19.26,270.98, 39.10,354.10
2018,08,17,00,  485, 0.95,285.09, 31.30,360.00
2018,08,18,00,  566,12.08,268.94, 33.81,344.27
2018,08,19,00,  528,243.90,282.33, 11.80,333.82
2018,08,20,00,  513,245.00,305.42, 14.39,324.23
2018,08,21,00,  427, 5.00,292.18, 69.26,359.34
2018,08,22,00,  515,96.49,243.92, 39.91,338.11
2018,08,23,00,  377, 2.27,243.38, 62.18,360.00
2018,08,24,00,  498,185.60,264.18, 28.82,348.70
2018,08,25,00,  322,135.04,281.33, 56.70,355.71
2018,08,26,00,  446,127.91,233.74, 31.72,317.59
2018,08,27,00,  602, 6.09,293.79, 40.81,357.67
2018,08,28,00,  620,187.00,282.45, 36.30,355.00
2018,08,29,00,  251,139.13,230.43, 17.40,282.65
2018,08,30,00,  591,140.00,255.24, 30.65,339.77
2018,08,31,00,  550,158.33,245.02, 29.53,342.08
