Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2014,09,01,00, 1440, 5.00,154.71, 55.04,304.16
2014,09,02,00, 1435, 3.99,156.56, 65.84,358.89
2014,09,03,00, 1440, 1.81,211.58, 68.25,359.70
2014,09,04,00, 1440, 5.00,208.68, 56.16,331.08
2014,09,05,00, 1440, 9.00,186.53, 65.53,353.48
2014,09,06,00, 1440, 0.72,208.91, 77.30,360.00
2014,09,07,00, 1440,64.53,219.74, 62.20,353.76
2014,09,08,00, 1440,33.00,210.40, 84.57,315.40
2014,09,09,00, 1440, 7.28,204.37, 44.47,330.01
2014,09,10,00, 1440, 0.20,189.32, 95.80,360.00
2014,09,11,00, 1440, 0.48,152.60, 82.95,360.00
2014,09,12,00, 1440, 1.31,180.54, 68.96,360.00
2014,09,13,00, 1440, 5.00,135.91, 87.94,357.05
2014,09,14,00, 1440, 3.78,192.62, 85.63,359.57
2014,09,15,00, 1440, 3.65,257.65, 91.05,360.00
2014,09,16,00, 1440,28.01,170.53, 56.62,355.00
2014,09,17,00, 1440, 1.11,201.56, 54.06,355.00
2014,09,18,00, 1440, 7.10,159.07, 25.75,335.99
2014,09,19,00, 1440, 1.48,187.33, 85.26,360.00
2014,09,20,00, 1440, 2.29,320.57,123.29,359.22
2014,09,21,00, 1440,35.10,158.21, 38.40,343.72
2014,09,22,00, 1440,52.38,165.93, 23.92,324.92
2014,09,23,00, 1438, 0.41,162.79, 54.68,360.00
2014,09,24,00, 1440,88.73,164.35, 19.98,329.25
2014,09,25,00, 1440, 4.98,147.61, 46.27,355.03
2014,09,26,00, 1440, 4.50,109.26,106.68,360.00
2014,09,27,00, 1440,95.80,190.35, 50.81,338.00
2014,09,28,00, 1440,38.00,152.78, 77.62,360.00
2014,09,29,00, 1440, 0.74,204.61, 65.10,357.70
2014,09,30,00, 1436,15.84,215.34, 58.78,358.63
