Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2024,07,01,00, 1440,29.79,176.55, 62.32,333.26
2024,07,02,00, 1424,59.44,193.40, 59.52,346.10
2024,07,03,00, 1440, 4.22,221.60, 67.10,358.34
2024,07,04,00, 1440,68.49,200.12, 78.31,344.87
2024,07,05,00, 1407, 1.11,186.21, 84.30,360.00
2024,07,06,00, 1440, 0.04, 68.40,101.68,359.89
2024,07,07,00, 1408, 2.28,180.34, 82.69,358.87
2024,07,08,00, 1425, 3.57,190.91, 81.66,357.96
2024,07,09,00, 1440, 5.00,194.88, 67.72,356.91
2024,07,10,00, 1408,44.08,188.35, 56.79,328.99
2024,07,11,00, 1440, 1.48,173.76, 86.00,360.00
2024,07,12,00, 1440, 4.27,222.39, 85.01,359.62
2024,07,13,00, 1440, 2.96,181.00, 75.10,357.60
2024,07,14,00, 1340, 2.00,208.64, 77.36,358.43
2024,07,15,00, 1425, 0.39,195.96, 81.39,360.00
2024,07,16,00, 1440, 2.55,243.91, 76.52,360.00
2024,07,17,00, 1440, 8.63,175.31, 60.02,359.33
2024,07,18,00, 1425, 0.78,164.96, 40.18,356.97
2024,07,19,00, 1440, 5.00,217.74, 74.52,353.86
2024,07,20,00, 1440,99.81,196.81, 58.75,360.00
2024,07,21,00, 1440, 0.37,188.83, 60.11,360.00
2024,07,22,00, 1425, 2.99,218.77, 38.57,350.35
2024,07,23,00, 1440, 7.67,202.08, 68.57,359.38
2024,07,24,00, 1440,19.66,235.93, 59.82,360.00
2024,07,25,00, 1440,65.34,182.45, 58.21,348.56
2024,07,26,00, 1440,43.67,193.72, 65.61,344.02
2024,07,27,00, 1440, 1.43,207.86, 63.18,357.96
2024,07,28,00, 1440, 0.18,180.18, 60.30,360.00
2024,07,29,00, 1425, 0.03,149.31, 88.25,355.00
2024,07,30,00, 1440, 3.22,158.35, 41.88,351.00
2024,07,31,00, 1440,46.65,226.73, 80.92,353.40
