Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2017,10,01,00,  331,217.67,270.07, 22.21,325.00
2017,10,02,00,  354, 1.20,231.72, 65.03,358.75
2017,10,03,00,  339,313.00,326.37,  7.21,341.00
2017,10,04,00,  299,184.10,311.33, 50.74,358.96
2017,10,05,00,  334,224.41,268.59, 11.71,296.45
2017,10,06,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,10,07,00,  334,142.95,241.39, 22.92,306.68
2017,10,08,00,  317,181.77,271.70, 23.09,293.11
2017,10,09,00,  322,34.65,255.08, 24.45,300.85
2017,10,10,00,  334, 0.04,258.40, 42.01,357.72
2017,10,11,00,  321,180.69,236.57, 18.89,286.74
2017,10,12,00,  360,185.33,225.20, 18.52,287.63
2017,10,13,00,  312,195.40,256.29, 17.23,296.29
2017,10,14,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,10,15,00,  181,22.00,265.28, 58.12,349.16
2017,10,16,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,10,17,00,  226,186.69,252.10, 27.92,355.00
2017,10,18,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,10,19,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,10,20,00,  152,206.35,226.32, 10.17,261.00
2017,10,21,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,10,22,00,  162,110.62,180.01, 35.22,238.42
2017,10,23,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,10,24,00,   90,238.00,263.12, 26.56,292.00
2017,10,25,00,  140,213.00,266.46, 55.94,341.73
2017,10,26,00,  123,287.00,296.50,  2.83,302.00
2017,10,27,00,  117,276.00,279.58,  2.81,282.00
2017,10,28,00,  100,41.00, 41.08,  0.26, 42.00
2017,10,29,00,  108,284.81,293.61,  1.59,294.00
2017,10,30,00,  290,211.30,241.44, 14.88,303.15
2017,10,31,00,  411,191.00,260.02, 38.28,322.57
