Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2012,11,01,00, 1440,10.00,153.69, 69.07,358.51
2012,11,02,00, 1436, 3.93,150.74, 63.25,357.95
2012,11,03,00, 1440, 0.03,143.35, 98.84,360.00
2012,11,04,00, 1429, 5.00,173.85, 75.45,359.70
2012,11,05,00, 1440,86.00,171.68, 71.44,334.14
2012,11,06,00, 1440, 5.34,227.86, 95.26,359.88
2012,11,07,00, 1440, 2.85,122.53, 96.70,357.90
2012,11,08,00, 1440, 0.16, 37.71,113.65,360.00
2012,11,09,00, 1440, 0.39, 84.96,103.09,360.00
2012,11,10,00, 1440, 0.12, 83.22,106.70,360.00
2012,11,11,00, 1440, 0.15,  9.09,137.10,360.00
2012,11,12,00, 1440, 0.51, 47.69,121.12,360.00
2012,11,13,00, 1440, 4.10, 45.90,119.23,360.00
2012,11,14,00, 1440, 7.05,  7.23,118.32,357.01
2012,11,15,00, 1440, 0.28, 42.02, 86.73,360.00
2012,11,16,00, 1440, 8.59,155.61, 36.46,342.00
2012,11,17,00, 1440,52.72,162.23, 31.94,307.48
2012,11,18,00, 1440, 1.61,155.77, 32.93,358.92
2012,11,19,00, 1440,70.96,138.55, 30.64,354.95
2012,11,20,00, 1440, 1.37,151.93, 52.93,355.45
2012,11,21,00, 1440, 2.86,109.56, 70.13,357.60
2012,11,22,00, 1440, 1.19,143.60, 72.70,356.50
2012,11,23,00, 1440, 0.48,164.82, 62.65,360.00
2012,11,24,00, 1440, 0.28, 93.91,102.30,360.00
2012,11,25,00, 1440, 2.71, 39.94,113.10,360.00
2012,11,26,00, 1440, 1.20,111.02, 79.33,360.00
2012,11,27,00, 1440, 5.00,146.01, 61.46,360.00
2012,11,28,00, 1440, 0.46,117.60, 91.78,360.00
2012,11,29,00, 1438,31.94,160.82, 24.92,339.20
2012,11,30,00, 1440,29.26,157.52, 24.46,257.00
