Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2012,06,01,00, 1440, 1.18,212.30, 47.15,333.98
2012,06,02,00, 1440,107.00,214.93, 58.33,349.03
2012,06,03,00, 1440,47.00,235.93, 70.36,356.26
2012,06,04,00, 1440, 0.48,224.73,100.59,360.00
2012,06,05,00, 1440,46.77,239.12, 40.79,341.44
2012,06,06,00, 1440, 1.85,142.92, 70.37,358.60
2012,06,07,00, 1440, 0.48,187.06, 76.29,360.00
2012,06,08,00, 1440, 0.07,199.97, 85.93,360.00
2012,06,09,00, 1440,24.20,207.99, 57.51,359.42
2012,06,10,00, 1440, 3.95,251.22, 64.98,360.00
2012,06,11,00, 1440, 0.43,264.40, 62.09,355.90
2012,06,12,00, 1440, 5.00,250.98, 60.94,355.00
2012,06,13,00, 1440,15.83,240.25, 25.67,325.09
2012,06,14,00, 1440,37.29,247.63, 35.40,359.53
2012,06,15,00, 1440, 0.75,273.87, 97.93,360.00
2012,06,16,00, 1440,15.25,175.17, 38.04,355.74
2012,06,17,00, 1440,97.00,219.86, 39.83,312.17
2012,06,18,00, 1440, 3.75,242.37, 41.01,351.31
2012,06,19,00, 1440, 0.17,227.78, 55.56,355.58
2012,06,20,00, 1440, 4.25,201.17, 81.13,358.52
2012,06,21,00, 1440,40.90,199.23, 65.11,353.14
2012,06,22,00, 1440, 1.98,219.95, 54.05,353.33
2012,06,23,00, 1440,33.52,178.44, 64.84,354.44
2012,06,24,00, 1440, 0.06,213.60, 86.23,360.00
2012,06,25,00, 1440, 7.73,197.31, 85.62,341.00
2012,06,26,00, 1440,66.71,229.73, 40.26,340.00
2012,06,27,00, 1440, 0.64,230.86, 83.42,359.66
2012,06,28,00, 1440, 0.61,132.44, 69.88,355.00
2012,06,29,00, 1440, 5.39,161.87, 90.47,360.00
2012,06,30,00, 1440,34.00,245.49, 91.63,341.08
