Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2015,07,01,00, 1440, 0.18,181.32, 70.08,355.00
2015,07,02,00, 1440, 4.50,201.13, 73.00,355.65
2015,07,03,00, 1440, 0.48,221.01, 75.38,357.23
2015,07,04,00, 1440,98.32,248.77, 77.58,355.00
2015,07,05,00, 1440,19.33,206.25, 82.11,355.00
2015,07,06,00, 1440,10.04,198.14, 61.51,279.55
2015,07,07,00, 1440,94.53,214.48, 59.83,359.11
2015,07,08,00, 1440, 7.83,230.59, 49.38,358.69
2015,07,09,00, 1424, 7.85,224.25, 66.91,360.00
2015,07,10,00, 1440,25.97,149.37, 63.00,344.85
2015,07,11,00, 1440, 0.10,140.53, 47.23,325.00
2015,07,12,00, 1440,11.73,160.59, 42.62,344.33
2015,07,13,00, 1440,16.86,220.83, 50.93,358.88
2015,07,14,00, 1440, 4.74,200.23, 76.43,350.68
2015,07,15,00, 1440, 8.63,215.27, 47.69,353.64
2015,07,16,00, 1440,12.37,201.12, 46.18,338.36
2015,07,17,00, 1440, 2.39,243.60, 73.32,358.47
2015,07,18,00, 1440, 5.00,248.55, 71.36,359.86
2015,07,19,00, 1440, 1.79,167.69, 78.04,357.92
2015,07,20,00, 1440,101.00,207.39, 40.04,325.26
2015,07,21,00, 1440,19.37,210.28, 42.34,323.09
2015,07,22,00, 1439,117.00,203.08, 45.60,306.24
2015,07,23,00, 1440,24.31,185.97, 61.17,349.95
2015,07,24,00, 1437,22.55,171.93, 34.78,281.34
2015,07,25,00, 1425,124.07,186.89, 47.34,311.49
2015,07,26,00, 1440,106.65,196.34, 51.36,339.29
2015,07,27,00, 1440,15.29,178.47, 81.91,355.21
2015,07,28,00, 1440,129.00,197.55, 56.06,340.31
2015,07,29,00, 1440, 8.12,197.37, 63.80,358.33
2015,07,30,00, 1440,17.30,187.20, 65.96,348.86
2015,07,31,00, 1440, 9.00,191.72, 72.45,357.22
