Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2015,03,01,00, 1425,36.27,228.30, 86.96,345.05
2015,03,02,00, 1440, 0.02,133.95,100.46,360.00
2015,03,03,00, 1440, 4.95,136.68, 80.48,356.81
2015,03,04,00, 1425, 2.16,161.84, 74.08,354.74
2015,03,05,00, 1440, 1.55,181.42, 65.45,355.00
2015,03,06,00, 1440, 5.00, 23.75,100.77,360.00
2015,03,07,00, 1440,55.00,258.61, 94.59,360.00
2015,03,08,00, 1380,19.81,206.97, 76.45,360.00
2015,03,09,00, 1440,58.00,160.93, 81.81,359.52
2015,03,10,00, 1440, 0.30,133.70, 87.49,360.00
2015,03,11,00, 1440,32.85,159.01, 29.92,277.05
2015,03,12,00, 1440, 0.80,156.34, 49.33,360.00
2015,03,13,00, 1440, 5.00,145.67, 91.97,355.00
2015,03,14,00, 1440,27.62,188.77, 59.83,355.00
2015,03,15,00, 1440, 0.70, 79.69, 92.48,360.00
2015,03,16,00, 1440, 5.00,169.86, 62.85,355.30
2015,03,17,00, 1440,13.73,148.49, 58.17,341.92
2015,03,18,00, 1440, 5.74,139.24, 60.48,355.00
2015,03,19,00, 1440, 0.01, 90.39, 87.21,358.24
2015,03,20,00, 1440,46.40,164.76, 26.31,270.44
2015,03,21,00, 1440,81.02,178.90, 56.81,295.28
2015,03,22,00, 1425, 3.55,145.61, 81.37,315.09
2015,03,23,00, 1440, 5.00,359.83, 99.09,346.61
2015,03,24,00, 1440,12.16,162.01, 29.60,293.50
2015,03,25,00, 1440, 3.18,157.21, 55.95,359.39
2015,03,26,00, 1440,13.00,165.74, 90.10,348.79
2015,03,27,00, 1440, 0.51,125.34, 93.55,355.00
2015,03,28,00, 1440,26.78,191.47, 50.93,345.52
2015,03,29,00, 1440,91.21,219.14, 58.29,355.00
2015,03,30,00, 1440, 6.38,174.53, 64.28,356.98
2015,03,31,00, 1440, 0.93,208.50, 75.63,358.18
