Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2013,09,01,00, 1440,167.18,220.16, 50.86,350.43
2013,09,02,00, 1440, 5.00,186.92, 82.50,355.05
2013,09,03,00, 1440, 0.29,179.35, 71.65,356.91
2013,09,04,00, 1440,141.00,198.72, 53.86,350.30
2013,09,05,00, 1440, 0.45,160.57, 88.76,360.00
2013,09,06,00, 1440, 0.03,161.37, 86.82,357.67
2013,09,07,00, 1440,36.00,156.21, 73.94,345.64
2013,09,08,00, 1440,24.00,185.07, 57.41,332.76
2013,09,09,00, 1440, 4.24,218.87, 42.44,357.19
2013,09,10,00, 1440,12.53,230.76, 45.98,355.61
2013,09,11,00, 1438, 0.19,159.27, 81.93,360.00
2013,09,12,00, 1438,13.35,222.37, 79.94,359.77
2013,09,13,00, 1440,121.29,217.60, 36.18,335.29
2013,09,14,00, 1440, 3.12,175.25, 83.19,360.00
2013,09,15,00, 1435, 7.16,169.04, 56.16,358.44
2013,09,16,00, 1440,38.52,206.16, 48.06,304.72
2013,09,17,00, 1440,21.42,174.39, 67.42,360.00
2013,09,18,00, 1440,33.56,162.90, 64.65,348.74
2013,09,19,00, 1440, 1.54,159.05, 59.18,355.00
2013,09,20,00, 1440,40.67,165.60, 82.60,360.00
2013,09,21,00, 1440, 1.82,216.78, 53.63,356.09
2013,09,22,00, 1440,67.00,157.63, 42.30,283.03
2013,09,23,00, 1434,32.94,165.14, 62.45,357.68
2013,09,24,00, 1440, 1.04,211.74, 90.80,360.00
2013,09,25,00, 1440, 0.50, 23.55,125.98,360.00
2013,09,26,00, 1440, 0.13,154.31, 77.76,354.09
2013,09,27,00, 1440, 0.42,101.86, 97.65,360.00
2013,09,28,00, 1440, 7.92,160.12, 38.15,351.12
2013,09,29,00, 1440, 1.38,165.97, 36.54,303.52
2013,09,30,00, 1440,86.30,197.43, 34.14,280.29
