Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2015,04,01,00, 1440, 4.59,163.38, 84.16,360.00
2015,04,02,00, 1440, 5.00,140.05, 45.67,349.96
2015,04,03,00, 1425, 0.49,162.03, 69.08,358.02
2015,04,04,00, 1440, 1.04,168.55, 81.42,360.00
2015,04,05,00, 1425, 0.62, 48.86,105.56,359.50
2015,04,06,00, 1440, 1.54,141.83, 81.74,360.00
2015,04,07,00, 1440, 0.82,107.00, 97.13,360.00
2015,04,08,00, 1440,15.00,174.17, 63.13,360.00
2015,04,09,00, 1440,15.73,171.21, 73.05,359.76
2015,04,10,00, 1440, 0.48,159.28, 47.41,357.38
2015,04,11,00, 1440, 1.07,202.07, 82.42,359.88
2015,04,12,00, 1440, 4.62,143.86, 72.40,360.00
2015,04,13,00, 1440, 1.14,178.47, 74.48,360.00
2015,04,14,00, 1440, 0.69,272.67, 78.74,360.00
2015,04,15,00, 1440, 4.23,149.50, 50.42,359.48
2015,04,16,00, 1440,11.83,198.23, 68.21,355.00
2015,04,17,00, 1440, 0.66,174.80, 73.18,360.00
2015,04,18,00, 1440,24.35,193.48, 67.05,355.00
2015,04,19,00, 1440, 7.58,218.72, 56.16,355.00
2015,04,20,00, 1440, 2.76,205.91, 57.71,360.00
2015,04,21,00, 1440, 1.28,271.62, 53.27,359.71
2015,04,22,00, 1440, 0.86,249.33, 70.56,358.00
2015,04,23,00, 1440, 5.20,157.20, 57.91,352.20
2015,04,24,00, 1440, 0.04,357.33,133.22,360.00
2015,04,25,00, 1440, 1.93,317.79,122.62,355.00
2015,04,26,00, 1440, 4.60,110.25, 86.30,360.00
2015,04,27,00, 1440, 0.23,287.42,108.83,360.00
2015,04,28,00, 1440,92.56,222.57, 48.41,345.24
2015,04,29,00, 1440,65.41,180.50, 49.37,355.00
2015,04,30,00, 1440,49.70,169.19, 44.78,355.47
