Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2016,12,01,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2016,12,02,00,   33,243.46,286.99, 22.46,333.12
2016,12,03,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2016,12,04,00,  325, 0.02,318.39,112.39,359.96
2016,12,05,00,  356,105.00,123.75, 27.85,195.00
2016,12,06,00,  288,63.00,105.98, 44.61,167.00
2016,12,07,00,  372, 0.06, 10.35,139.50,360.00
2016,12,08,00,  352, 0.03, 12.95,138.21,359.83
2016,12,09,00,  193,41.66,175.32, 66.28,356.99
2016,12,10,00,  120, 7.03,127.09, 72.68,264.00
2016,12,11,00,   77,13.00,119.08, 61.58,148.00
2016,12,12,00,  208,116.15,185.58, 81.32,360.00
2016,12,13,00,  383, 0.32, 13.27,136.79,360.00
2016,12,14,00,  349, 0.82, 17.98,135.20,360.00
2016,12,15,00,  379, 0.45, 12.03,142.93,360.00
2016,12,16,00,  368, 2.08,  6.88,139.22,360.00
2016,12,17,00,  260, 5.00, 20.07, 90.90,352.85
2016,12,18,00,  122,66.00,141.21, 33.54,191.04
2016,12,19,00,  276,76.95,149.81, 44.66,271.29
2016,12,20,00,  100,108.00,262.30, 56.34,341.79
2016,12,21,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2016,12,22,00,  299, 9.75,254.41, 37.55,357.56
2016,12,23,00,  370, 2.00,  2.86,159.95,355.00
2016,12,24,00,  372,12.00, 39.60, 47.32,142.00
2016,12,25,00,  334, 2.38, 30.46, 86.43,360.00
2016,12,26,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2016,12,27,00,  203, 1.74,299.48, 90.28,358.97
2016,12,28,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2016,12,29,00,   51,245.50,258.00, 14.31,290.22
2016,12,30,00,  360, 0.69, 10.25,126.16,355.00
2016,12,31,00,  180, 5.00, 84.54, 98.79,358.74
