Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2015,01,01,00, 1440,82.00,148.03, 76.20,343.26
2015,01,02,00, 1440, 0.21,106.87, 72.26,358.74
2015,01,03,00, 1440, 4.42,132.62, 73.85,356.83
2015,01,04,00, 1440, 3.13,167.49, 77.34,360.00
2015,01,05,00, 1440,45.00,153.04, 66.92,345.82
2015,01,06,00, 1440,59.94,167.11, 39.59,319.00
2015,01,07,00, 1440,39.50,144.06, 63.86,358.84
2015,01,08,00, 1440,55.00,148.80, 28.96,262.00
2015,01,09,00, 1438,97.38,160.11, 70.36,315.00
2015,01,10,00, 1440,177.76,178.00,  0.01,178.00
2015,01,11,00, 1440,65.00,197.34, 38.71,281.00
2015,01,12,00, 1440,139.00,174.59, 64.11,352.19
2015,01,13,00, 1440, 0.73,110.05, 95.61,360.00
2015,01,14,00, 1440, 1.05,140.57, 68.86,360.00
2015,01,15,00, 1440,11.00,166.85, 37.49,295.48
2015,01,16,00, 1440, 1.33,207.98, 71.14,358.62
2015,01,17,00, 1440, 0.21, 23.78,126.69,360.00
2015,01,18,00, 1439,106.24,203.69, 32.68,324.26
2015,01,19,00, 1440, 1.47,105.09, 97.01,357.65
2015,01,20,00, 1440, 2.95, 72.11, 75.00,356.46
2015,01,21,00, 1440,16.00,184.72, 56.01,360.00
2015,01,22,00, 1440, 0.24, 15.64,114.20,360.00
2015,01,23,00, 1440,34.05,165.73, 33.02,350.49
2015,01,24,00, 1440,27.00,155.21, 30.33,283.55
2015,01,25,00, 1440, 1.08,156.21, 81.68,360.00
2015,01,26,00, 1440, 1.91,143.97, 32.65,336.70
2015,01,27,00, 1440, 5.00,195.63, 45.07,359.10
2015,01,28,00, 1440, 1.42,188.76, 68.96,355.63
2015,01,29,00, 1437,30.00,123.65, 92.28,340.00
2015,01,30,00, 1440,52.55,116.74, 84.08,360.00
2015,01,31,00, 1440,85.57,154.42, 43.85,284.11
