Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2011,11,01,00, 1440, 3.60,170.53, 74.39,360.00
2011,11,02,00, 1440, 0.80,154.89, 51.49,355.68
2011,11,03,00, 1440, 0.04,156.14, 88.14,360.00
2011,11,04,00, 1440, 1.30,157.11, 74.19,360.00
2011,11,05,00, 1440, 1.28, 75.28,100.93,360.00
2011,11,06,00, 1434,13.70,145.47, 71.83,281.00
2011,11,07,00, 1440, 5.00,146.80, 46.29,355.00
2011,11,08,00, 1436, 3.00, 75.96,115.24,360.00
2011,11,09,00, 1440, 1.59,167.35, 66.31,359.29
2011,11,10,00, 1440, 0.10, 46.99,115.42,360.00
2011,11,11,00, 1440, 0.84,275.48, 91.97,359.74
2011,11,12,00, 1440, 0.78,131.41, 87.66,359.10
2011,11,13,00, 1440, 0.48,267.15, 63.09,360.00
2011,11,14,00, 1439, 0.46,308.60, 68.27,359.96
2011,11,15,00, 1440,86.04,123.11, 76.74,357.60
2011,11,16,00, 1440, 0.19,235.33,101.24,360.00
2011,11,17,00, 1440, 0.86,140.47, 96.59,360.00
2011,11,18,00, 1440, 0.18,126.93, 91.57,360.00
2011,11,19,00, 1440, 0.18,112.56, 96.12,360.00
2011,11,20,00, 1440, 1.01,142.55, 79.74,360.00
2011,11,21,00, 1438, 2.41,158.91, 44.48,359.65
2011,11,22,00, 1435, 0.23,161.28, 76.49,340.71
2011,11,23,00, 1440, 1.37,113.08, 78.93,355.00
2011,11,24,00, 1438, 1.90,197.19, 64.55,359.43
2011,11,25,00, 1440, 0.49,163.57, 86.77,360.00
2011,11,26,00, 1440, 1.40,164.94, 37.78,355.91
2011,11,27,00, 1440, 0.38,232.11, 69.17,357.58
2011,11,28,00, 1440, 0.85, 79.76,105.58,360.00
2011,11,29,00, 1440, 0.24,140.07, 58.11,359.68
2011,11,30,00, 1440, 0.19,139.50, 70.48,360.00
