Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2014,12,01,00,  522, 5.00, 24.47,136.09,360.00
2014,12,02,00, 1440, 0.32, 81.50, 94.61,360.00
2014,12,03,00, 1440, 0.62, 98.80, 87.85,360.00
2014,12,04,00, 1440,137.00,146.69, 15.52,333.00
2014,12,05,00, 1440, 3.58, 63.33,108.95,360.00
2014,12,06,00, 1440,33.91,161.39, 57.71,292.52
2014,12,07,00, 1440, 0.48,152.64, 73.26,358.92
2014,12,08,00, 1437,102.57,164.59, 17.29,274.93
2014,12,09,00, 1433,17.13,161.94, 29.61,301.62
2014,12,10,00, 1435,28.05,159.39, 37.68,358.88
2014,12,11,00, 1439, 0.02, 34.73,118.46,360.00
2014,12,12,00, 1440, 5.39,143.54, 82.64,355.66
2014,12,13,00, 1440, 3.63, 36.22,134.11,360.00
2014,12,14,00, 1440, 0.14, 24.90,122.71,360.00
2014,12,15,00, 1440, 0.03,  8.23,138.78,360.00
2014,12,16,00, 1440, 0.91, 23.87,105.25,360.00
2014,12,17,00, 1440, 2.66, 44.63,126.26,360.00
2014,12,18,00, 1440, 1.67,150.07, 43.77,356.37
2014,12,19,00, 1440, 5.41,155.11, 30.28,311.35
2014,12,20,00, 1440, 0.35,192.57, 83.00,360.00
2014,12,21,00, 1440, 1.17,231.62, 49.40,360.00
2014,12,22,00, 1440, 3.74,119.13, 64.68,359.88
2014,12,23,00, 1440, 0.81,196.90, 79.08,360.00
2014,12,24,00, 1440, 0.28,125.22, 78.81,359.24
2014,12,25,00, 1440,76.32,181.80, 44.76,288.00
2014,12,26,00, 1440, 2.28, 47.98, 71.49,360.00
2014,12,27,00, 1440, 0.46,337.45,112.95,359.88
2014,12,28,00, 1440, 0.43,105.88, 99.96,359.92
2014,12,29,00, 1440, 0.08, 25.67,125.34,360.00
2014,12,30,00, 1440, 0.20,160.72, 59.96,359.35
2014,12,31,00, 1440, 5.00,155.37, 60.54,359.00
