Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2013,03,01,00, 1440,66.16,165.99, 31.19,349.84
2013,03,02,00, 1440, 0.91,272.72, 68.60,359.34
2013,03,03,00, 1440, 1.59,175.10, 81.37,360.00
2013,03,04,00, 1440, 0.01, 74.49,110.73,359.78
2013,03,05,00, 1440, 0.30, 24.28,115.16,360.00
2013,03,06,00, 1440, 0.31, 83.85,108.37,360.00
2013,03,07,00, 1440, 2.06,195.90, 56.30,360.00
2013,03,08,00, 1440,12.11,168.53, 69.80,345.00
2013,03,09,00, 1440, 5.00,136.24, 97.52,360.00
2013,03,10,00, 1380,30.00,172.06, 63.39,343.28
2013,03,11,00, 1440, 0.32,123.99, 90.49,360.00
2013,03,12,00, 1440, 5.00,157.40, 46.58,360.00
2013,03,13,00, 1440,35.31,158.35, 27.79,358.86
2013,03,14,00, 1440,39.12,163.94, 25.03,265.64
2013,03,15,00, 1440, 0.45,174.86, 35.25,340.00
2013,03,16,00, 1440, 0.45,247.03, 52.87,358.16
2013,03,17,00, 1440, 4.83,275.84, 69.82,358.88
2013,03,18,00, 1440, 1.93,252.46, 65.23,358.80
2013,03,19,00, 1440, 0.04,107.51, 82.33,360.00
2013,03,20,00, 1440,12.17,230.68, 64.93,358.03
2013,03,21,00, 1440, 0.02,195.40, 84.91,355.66
2013,03,22,00, 1440, 0.33,132.45, 90.50,360.00
2013,03,23,00, 1440,25.09,155.42, 38.32,355.36
2013,03,24,00, 1440, 1.82, 32.83,109.05,360.00
2013,03,25,00, 1440, 2.13,336.53,111.43,360.00
2013,03,26,00, 1436, 0.07,318.72, 44.75,357.86
2013,03,27,00, 1440, 2.49,344.91,127.46,360.00
2013,03,28,00, 1440,10.76,186.29, 73.52,359.09
2013,03,29,00, 1440, 5.00,234.75, 89.03,358.20
2013,03,30,00, 1440,12.00,306.00, 91.86,360.00
2013,03,31,00, 1440, 3.16,167.70, 86.64,360.00
