Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2013,11,01,00, 1440, 5.00,141.85, 56.41,355.97
2013,11,02,00, 1440, 0.30,353.56,129.80,359.91
2013,11,03,00, 1431,10.06,135.89, 65.73,358.41
2013,11,04,00, 1440, 0.23, 76.53,110.34,360.00
2013,11,05,00, 1440, 1.04, 48.34,123.98,360.00
2013,11,06,00, 1440, 0.74, 17.51,107.35,360.00
2013,11,07,00, 1440, 3.84,162.99, 72.84,358.97
2013,11,08,00, 1440, 6.45,186.30, 55.86,357.58
2013,11,09,00, 1440, 9.00, 61.24, 95.33,360.00
2013,11,10,00, 1440, 0.08, 27.53,119.86,360.00
2013,11,11,00, 1440, 0.31,147.45, 82.67,360.00
2013,11,12,00, 1440,48.54,167.31, 29.04,276.97
2013,11,13,00, 1440,81.35,182.27, 37.04,292.33
2013,11,14,00, 1440,86.00,195.50, 75.85,355.27
2013,11,15,00, 1440, 3.76,246.25, 66.63,358.64
2013,11,16,00, 1440, 0.29,354.59,104.34,359.73
2013,11,17,00, 1440, 5.00,177.13, 52.38,345.20
2013,11,18,00, 1440, 1.48, 79.00, 73.35,277.02
2013,11,19,00, 1440, 0.43,328.26,108.25,359.72
2013,11,20,00, 1438, 1.00,115.92, 85.73,360.00
2013,11,21,00, 1407, 1.15,123.78, 85.14,358.22
2013,11,22,00, 1440, 5.00,127.88, 57.78,356.18
2013,11,23,00, 1438,10.00,127.55, 72.19,350.00
2013,11,24,00, 1440,90.00,134.51, 65.33,322.00
2013,11,25,00, 1440,102.00,145.15, 43.67,272.00
2013,11,26,00, 1440, 1.52,141.38, 61.33,359.23
2013,11,27,00, 1440, 0.45,149.51, 51.12,355.00
2013,11,28,00, 1440, 9.00,151.60, 28.93,346.00
2013,11,29,00, 1440,64.64,196.64, 45.84,342.89
2013,11,30,00, 1440, 0.73,159.92, 65.98,355.33
