Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2011,07,01,00, 1440, 0.48,247.99, 58.05,360.00
2011,07,02,00, 1440, 7.30,254.80, 49.01,348.57
2011,07,03,00, 1440,157.50,244.85, 33.68,357.24
2011,07,04,00, 1440,71.58,217.54, 50.41,342.94
2011,07,05,00, 1440,12.00,181.26, 63.14,357.78
2011,07,06,00, 1440,73.81,211.89, 40.00,336.89
2011,07,07,00, 1438,99.92,225.61, 37.72,356.57
2011,07,08,00, 1440, 1.16,242.56, 34.49,354.45
2011,07,09,00, 1440,21.09,198.47, 59.09,341.48
2011,07,10,00, 1440,15.99,178.85, 71.80,342.00
2011,07,11,00, 1440,44.79,210.20, 48.90,332.39
2011,07,12,00, 1440,186.00,234.49, 41.24,337.14
2011,07,13,00, 1440,102.00,200.96, 38.36,280.00
2011,07,14,00, 1440, 0.07,166.40, 32.69,359.66
2011,07,15,00, 1440,68.62,223.94, 74.56,345.00
2011,07,16,00, 1440,12.48,270.36, 69.98,325.00
2011,07,17,00, 1440, 0.78,218.52, 63.11,360.00
2011,07,18,00, 1440,103.00,217.55, 46.49,338.62
2011,07,19,00, 1440,23.21,184.78, 57.89,340.79
2011,07,20,00, 1440,63.00,181.03, 49.35,275.93
2011,07,21,00, 1440, 1.36,225.52, 51.58,358.20
2011,07,22,00, 1440,63.00,202.66, 42.55,316.31
2011,07,23,00, 1440,21.00,229.91, 51.86,359.99
2011,07,24,00, 1440, 4.55,257.77, 97.13,355.00
2011,07,25,00, 1440,73.00,223.93, 43.38,350.03
2011,07,26,00, 1440, 5.00,245.55, 26.79,343.69
2011,07,27,00, 1440, 9.48,195.07, 62.18,352.71
2011,07,28,00, 1438,44.00,212.44, 53.66,359.92
2011,07,29,00, 1440,121.00,230.34, 45.10,332.03
2011,07,30,00, 1440,64.98,168.54, 55.09,355.00
2011,07,31,00, 1440,14.99,223.96, 50.55,333.16
