Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2014,03,01,00, 1440, 0.24, 58.55,103.48,360.00
2014,03,02,00, 1440, 2.08, 66.90, 81.66,360.00
2014,03,03,00, 1440, 2.88,249.45, 63.66,355.00
2014,03,04,00, 1440, 0.26, 54.59,106.15,360.00
2014,03,05,00, 1440, 0.10,110.19,105.31,359.85
2014,03,06,00, 1440,74.26,196.67, 36.30,278.14
2014,03,07,00, 1440,41.58,164.06, 33.21,329.55
2014,03,08,00, 1440,45.95,157.71, 38.45,301.16
2014,03,09,00, 1380, 2.83,233.58, 72.38,359.74
2014,03,10,00, 1440, 3.96,246.55, 64.87,352.47
2014,03,11,00, 1440, 0.75,186.91, 78.81,360.00
2014,03,12,00, 1440, 0.48,177.81, 84.05,356.19
2014,03,13,00, 1440, 0.04,133.15, 82.02,360.00
2014,03,14,00, 1440,69.08,218.43, 48.36,351.29
2014,03,15,00, 1440, 3.90,161.75, 46.83,359.50
2014,03,16,00, 1440, 0.82,224.14, 58.54,360.00
2014,03,17,00, 1440, 1.34,295.86, 94.20,359.70
2014,03,18,00, 1440, 0.91,  5.84,110.56,360.00
2014,03,19,00, 1440, 0.76,277.16, 64.54,359.10
2014,03,20,00, 1440, 0.13,268.31, 86.23,360.00
2014,03,21,00, 1440, 3.61,153.26, 80.88,353.20
2014,03,22,00, 1440, 0.44, 99.27, 80.27,360.00
2014,03,23,00, 1440, 0.23, 58.23,113.08,359.88
2014,03,24,00, 1440, 0.56,113.54, 97.99,360.00
2014,03,25,00, 1440, 4.75,156.32, 76.34,360.00
2014,03,26,00, 1440, 0.77,150.89, 71.05,360.00
2014,03,27,00, 1440,16.44,146.57, 46.10,280.95
2014,03,28,00, 1440, 2.46,146.74, 74.75,359.71
2014,03,29,00, 1440,39.86,166.37, 32.66,339.41
2014,03,30,00, 1440,60.54,197.62, 42.06,284.14
2014,03,31,00, 1440, 0.05,  7.94,123.55,360.00
