Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2015,12,01,00, 1438,39.36,161.72, 22.61,341.52
2015,12,02,00, 1440,10.91,155.98, 43.75,357.16
2015,12,03,00, 1392,92.97,166.75, 31.80,294.39
2015,12,04,00, 1440,41.00,142.83, 40.86,335.77
2015,12,05,00, 1408,46.17,165.00, 22.13,293.78
2015,12,06,00, 1439,11.11,160.87, 32.93,277.00
2015,12,07,00, 1439,63.00,148.10, 28.97,248.00
2015,12,08,00, 1438, 5.00,165.05, 66.43,358.28
2015,12,09,00, 1436, 0.67,216.36, 74.32,360.00
2015,12,10,00, 1437, 1.58,171.18, 55.90,359.05
2015,12,11,00, 1440, 0.15, 64.88,105.75,360.00
2015,12,12,00, 1440,13.39,176.49, 44.33,357.49
2015,12,13,00, 1440, 1.35,306.00, 49.97,359.71
2015,12,14,00, 1440, 3.07, 46.87,124.78,358.73
2015,12,15,00, 1440, 0.45, 37.53,108.42,357.35
2015,12,16,00, 1440, 0.23, 23.62,134.57,360.00
2015,12,17,00, 1440, 0.09, 17.58,123.84,360.00
2015,12,18,00, 1440, 2.36,150.38, 80.93,355.00
2015,12,19,00, 1425, 0.52,157.59, 45.46,357.61
2015,12,20,00, 1440, 0.24,117.46, 70.33,360.00
2015,12,21,00, 1440, 0.02, 34.86,121.54,360.00
2015,12,22,00, 1440, 0.90,122.07, 86.01,360.00
2015,12,23,00, 1425, 0.15,137.73, 81.90,359.65
2015,12,24,00, 1440, 0.23, 82.88, 63.27,358.51
2015,12,25,00, 1440, 6.17, 70.52, 64.33,225.00
2015,12,26,00, 1440, 0.19,149.43, 67.67,359.09
2015,12,27,00, 1440, 0.02, 37.17,116.35,360.00
2015,12,28,00, 1425, 0.91,160.40, 74.87,360.00
2015,12,29,00, 1440, 0.45, 35.09,125.17,360.00
2015,12,30,00, 1440, 0.33,123.17, 83.34,360.00
2015,12,31,00, 1440, 0.24,111.02, 80.36,360.00
