Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2015,10,01,00, 1440,55.00,166.07, 49.11,344.00
2015,10,02,00, 1440, 0.34,178.61, 70.00,354.47
2015,10,03,00, 1440, 8.46,182.31, 84.60,360.00
2015,10,04,00, 1440,21.16,149.24, 84.54,342.00
2015,10,05,00, 1440, 4.77,124.11, 91.07,357.56
2015,10,06,00, 1440,12.08,155.87, 44.08,338.23
2015,10,07,00, 1440, 0.92,129.13, 99.00,355.00
2015,10,08,00, 1440,16.74,156.43, 65.50,338.00
2015,10,09,00, 1440, 7.71,159.81, 26.56,336.47
2015,10,10,00, 1440,79.81,197.46, 41.63,322.73
2015,10,11,00, 1440,33.48,141.13, 31.37,351.54
2015,10,12,00, 1440,53.73,186.23, 47.07,330.48
2015,10,13,00, 1440, 0.48,167.36, 66.49,360.00
2015,10,14,00, 1440, 4.82,168.63, 72.38,355.00
2015,10,15,00, 1440, 2.18,171.50, 63.85,360.00
2015,10,16,00, 1440, 2.67,140.65, 88.33,360.00
2015,10,17,00, 1440, 6.92,223.79, 90.81,335.43
2015,10,18,00, 1440,10.48,351.70,139.87,355.69
2015,10,19,00, 1440, 0.24, 13.42,128.47,360.00
2015,10,20,00, 1440, 3.87, 79.98,101.08,359.79
2015,10,21,00, 1440, 0.22,134.13, 95.23,358.93
2015,10,22,00, 1440, 5.00,109.70, 88.66,352.77
2015,10,23,00, 1440,14.83,134.09, 85.05,355.00
2015,10,24,00, 1440, 1.36,145.66, 61.13,360.00
2015,10,25,00, 1440, 0.05, 55.88,111.76,360.00
2015,10,26,00, 1440, 0.46,166.33, 69.15,359.14
2015,10,27,00, 1439, 0.04,135.72, 76.47,360.00
2015,10,28,00, 1440, 0.47, 67.52,109.31,360.00
2015,10,29,00, 1440, 6.29,165.54, 52.79,289.54
2015,10,30,00, 1440,19.00,194.93, 59.92,350.46
2015,10,31,00, 1440,20.74,194.17, 52.23,348.00
