Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2013,08,01,00, 1440,18.64,189.20, 53.20,357.54
2013,08,02,00, 1440, 1.25,211.07, 47.10,350.47
2013,08,03,00, 1440,110.96,219.71, 47.95,309.63
2013,08,04,00, 1440, 0.91,181.72, 75.45,360.00
2013,08,05,00, 1440,69.27,215.16, 65.28,347.50
2013,08,06,00, 1440, 6.81,219.77, 64.02,360.00
2013,08,07,00, 1440,72.55,188.19, 53.63,344.64
2013,08,08,00, 1440,69.81,192.81, 41.56,308.61
2013,08,09,00, 1440, 0.48,215.79, 77.29,358.70
2013,08,10,00, 1440, 0.06,207.65, 80.48,360.00
2013,08,11,00, 1440, 0.51,212.83, 58.46,355.00
2013,08,12,00, 1440,30.28,222.14, 51.31,318.15
2013,08,13,00, 1440, 0.23,262.63, 76.43,360.00
2013,08,14,00, 1440, 1.00,250.00, 95.74,360.00
2013,08,15,00, 1440, 6.23,252.96, 74.93,344.73
2013,08,16,00, 1440, 0.84, 16.89,116.29,358.50
2013,08,17,00, 1440,74.86,211.98, 59.24,347.00
2013,08,18,00, 1440,92.20,219.93, 26.83,322.69
2013,08,19,00, 1440, 4.72,229.87, 52.68,355.00
2013,08,20,00, 1440,105.96,175.41, 61.45,350.00
2013,08,21,00, 1440, 5.00,181.22, 84.11,357.05
2013,08,22,00, 1440, 5.38,167.79, 67.69,339.73
2013,08,23,00, 1440, 5.64,162.09, 29.93,332.67
2013,08,24,00, 1440,66.55,203.00, 57.79,347.82
2013,08,25,00, 1440, 5.23,226.71, 52.27,355.00
2013,08,26,00, 1440, 4.22,160.99, 39.37,355.32
2013,08,27,00, 1440, 1.69,171.45, 88.93,360.00
2013,08,28,00, 1440, 0.43,119.41,101.81,360.00
2013,08,29,00, 1440, 5.00,144.80, 78.13,355.00
2013,08,30,00, 1440, 6.57,197.19, 67.40,331.80
2013,08,31,00, 1440, 0.48,280.66, 66.25,360.00
