Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2016,10,01,00, 1440, 0.38,133.77, 67.58,360.00
2016,10,02,00, 1440,11.80, 84.80, 95.10,355.71
2016,10,03,00, 1436, 1.96,135.06, 46.26,355.00
2016,10,04,00, 1440, 2.62,153.81, 61.75,360.00
2016,10,05,00, 1440, 0.59, 37.07,111.51,360.00
2016,10,06,00, 1440, 3.32,167.94, 42.32,355.00
2016,10,07,00, 1440,106.58,198.20, 54.10,323.18
2016,10,08,00, 1440, 0.28, 22.39,118.01,360.00
2016,10,09,00, 1440, 0.22, 13.84,106.67,360.00
2016,10,10,00, 1440, 2.33,191.16, 90.50,348.64
2016,10,11,00, 1440, 0.77,166.72, 84.09,359.35
2016,10,12,00, 1440, 0.53,163.29, 81.96,360.00
2016,10,13,00, 1437, 0.97,155.71, 53.39,359.16
2016,10,14,00, 1425,91.18,176.40, 34.43,286.32
2016,10,15,00, 1438, 0.36, 41.83,110.45,360.00
2016,10,16,00, 1440,15.49,138.14, 45.16,359.33
2016,10,17,00, 1440,12.00, 77.58, 75.08,338.00
2016,10,18,00, 1440, 1.17,164.38, 95.13,359.55
2016,10,19,00, 1440, 7.42,142.00, 61.16,355.87
2016,10,20,00, 1440,33.48,188.76, 38.32,282.36
2016,10,21,00, 1440,37.53,153.60, 43.47,347.00
2016,10,22,00, 1440, 3.58,166.13, 66.81,357.99
2016,10,23,00, 1440,35.00,120.75, 55.20,230.14
2016,10,24,00, 1440, 0.65,154.86, 83.00,360.00
2016,10,25,00, 1367,29.85,158.91, 25.63,269.00
2016,10,26,00, 1425, 0.16, 87.93,103.78,360.00
2016,10,27,00, 1440,40.00,192.82, 67.04,353.57
2016,10,28,00, 1440, 0.07,154.31,106.00,360.00
2016,10,29,00, 1440, 0.71,169.26, 69.78,360.00
2016,10,30,00,  317,184.00,184.83,  0.38,185.00
2016,10,31,00,  666,140.81,206.74, 29.38,296.67
