Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2015,09,01,00, 1440,63.99,155.94, 31.27,313.00
2015,09,02,00, 1440,28.27,168.46, 49.38,351.21
2015,09,03,00, 1440, 0.41, 84.27,106.27,360.00
2015,09,04,00, 1440, 0.77,134.13, 92.05,359.72
2015,09,05,00, 1440,16.82,171.49, 56.59,356.03
2015,09,06,00, 1440, 0.27,325.63,121.53,360.00
2015,09,07,00, 1440, 2.14,170.40, 74.57,359.24
2015,09,08,00, 1440,18.19,197.83, 41.67,293.57
2015,09,09,00, 1440, 1.91,271.05, 93.12,360.00
2015,09,10,00, 1440, 1.07,309.47,118.69,360.00
2015,09,11,00, 1440,18.37,177.85, 74.84,349.96
2015,09,12,00, 1440, 0.05,173.87, 62.67,359.17
2015,09,13,00, 1440, 1.30,163.26, 58.86,358.51
2015,09,14,00, 1440,25.00,181.80, 73.60,353.51
2015,09,15,00, 1440, 4.09,162.78, 58.63,360.00
2015,09,16,00, 1440, 0.67,345.20,118.14,360.00
2015,09,17,00, 1440, 5.00,343.06,115.64,347.70
2015,09,18,00, 1440, 8.15,153.54, 41.11,261.15
2015,09,19,00, 1440, 9.83,167.29, 35.25,253.48
2015,09,20,00, 1440,69.71,189.42, 40.75,338.43
2015,09,21,00, 1440, 9.00,162.73, 67.11,359.39
2015,09,22,00, 1425, 1.14,135.57, 59.64,354.83
2015,09,23,00, 1440, 0.27,149.08, 44.81,360.00
2015,09,24,00, 1440,39.12,159.39, 46.72,329.07
2015,09,25,00, 1440,17.10,139.97, 73.24,355.00
2015,09,26,00, 1440, 0.61,160.03, 67.93,355.00
2015,09,27,00, 1440, 1.60,159.82, 70.14,355.29
2015,09,28,00, 1440, 5.00,188.35, 69.09,351.94
2015,09,29,00, 1440, 0.25, 80.78,108.79,360.00
2015,09,30,00, 1440, 1.00, 91.66,102.52,355.00
