Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2014,11,01,00, 1440, 7.63,131.53, 72.58,355.00
2014,11,02,00, 1434, 5.00,130.61, 80.44,358.08
2014,11,03,00, 1421,24.96,181.89, 48.36,358.31
2014,11,04,00, 1286, 7.91,208.11, 59.09,360.00
2014,11,05,00, 1440, 0.53,153.82, 60.27,360.00
2014,11,06,00, 1117, 4.32,208.57, 59.28,358.58
2014,11,07,00, 1440, 1.64,278.47, 92.07,359.92
2014,11,08,00, 1440,109.85,180.83, 81.61,355.13
2014,11,09,00, 1440, 2.23,217.39, 83.40,360.00
2014,11,10,00, 1440, 1.46,136.67, 77.34,360.00
2014,11,11,00, 1440, 0.06, 40.02,115.53,360.00
2014,11,12,00,  739, 0.25, 62.67,111.28,359.51
2014,11,13,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,14,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,15,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,16,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,17,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,18,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,19,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,20,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,21,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,22,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,23,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,24,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,25,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,26,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,27,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,28,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,29,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,11,30,00,    0,  MD  ,  MD  ,  MD  ,  MD  
