Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2016,05,01,00, 1440, 3.09,242.19, 77.11,360.00
2016,05,02,00, 1440, 4.34,163.35, 85.57,357.11
2016,05,03,00, 1440, 0.15,216.02, 52.26,355.99
2016,05,04,00, 1161, 0.63,190.69, 81.17,359.14
2016,05,05,00, 1397,11.11,183.65, 66.20,355.00
2016,05,06,00, 1440, 5.80,170.35, 67.75,357.47
2016,05,07,00, 1440, 2.15,193.95, 54.72,348.68
2016,05,08,00, 1440,58.06,176.20, 56.60,353.89
2016,05,09,00, 1440,10.84,193.14, 65.70,355.00
2016,05,10,00, 1440, 1.47,181.84, 68.38,353.43
2016,05,11,00, 1440, 2.38,198.56, 65.32,347.55
2016,05,12,00, 1440, 0.14,218.86, 64.85,360.00
2016,05,13,00, 1440, 5.00,258.67, 78.05,359.06
2016,05,14,00, 1440, 0.47,217.52, 51.91,357.76
2016,05,15,00, 1440, 2.43,232.05, 34.78,360.00
2016,05,16,00, 1288, 7.19,234.94, 40.12,352.88
2016,05,17,00, 1440, 2.04,199.47, 59.85,344.10
2016,05,18,00, 1440, 7.31,229.53, 50.24,357.56
2016,05,19,00, 1440, 0.14,244.25, 57.15,358.45
2016,05,20,00, 1440,10.22,237.20, 41.01,339.60
2016,05,21,00, 1440,24.55,175.54, 44.92,341.64
2016,05,22,00, 1440,18.23,182.73, 43.07,294.00
2016,05,23,00, 1440, 7.59,204.53, 47.33,322.51
2016,05,24,00, 1440,101.00,189.62, 42.72,298.43
2016,05,25,00, 1440,61.59,201.83, 38.35,309.09
2016,05,26,00, 1440,115.00,219.34, 51.13,346.16
2016,05,27,00, 1440,92.00,207.37, 56.54,327.05
2016,05,28,00, 1440,64.62,202.64, 49.94,295.06
2016,05,29,00, 1440, 6.96,214.74, 52.07,347.90
2016,05,30,00, 1440, 5.00,186.38, 68.09,347.61
2016,05,31,00, 1440,111.81,193.20, 62.13,354.45
