Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2013,04,01,00, 1440, 0.85,147.05, 73.94,360.00
2013,04,02,00, 1440, 5.00,188.59, 65.33,354.08
2013,04,03,00, 1440,50.00,204.97, 66.12,351.55
2013,04,04,00, 1440, 0.68,150.38, 70.00,360.00
2013,04,05,00, 1440,49.82,182.57, 35.60,346.63
2013,04,06,00, 1440, 5.00,194.30, 64.66,349.24
2013,04,07,00, 1440, 4.06,339.87,114.85,360.00
2013,04,08,00, 1438,29.27,194.52, 66.87,355.45
2013,04,09,00, 1440, 1.22,131.59, 50.63,342.00
2013,04,10,00, 1440, 0.59,255.75, 65.31,359.39
2013,04,11,00, 1440, 0.77,251.51, 60.45,358.80
2013,04,12,00, 1440, 0.35,137.00, 79.35,355.97
2013,04,13,00, 1440, 0.45,233.45, 76.73,360.00
2013,04,14,00, 1440, 2.33,173.45, 68.41,360.00
2013,04,15,00, 1440, 2.87,162.98, 82.54,359.64
2013,04,16,00, 1440,90.38,172.66, 65.14,355.00
2013,04,17,00, 1440,15.68,194.90, 59.48,358.64
2013,04,18,00, 1438, 8.45,147.00, 59.87,344.00
2013,04,19,00, 1440,46.64,228.31, 44.15,357.64
2013,04,20,00, 1440,109.41,242.38, 26.01,355.85
2013,04,21,00, 1440, 3.88,237.70, 69.01,360.00
2013,04,22,00, 1440,64.03,168.31, 67.10,352.95
2013,04,23,00, 1440, 0.98, 96.91, 97.79,360.00
2013,04,24,00, 1440, 0.23,177.44, 78.91,360.00
2013,04,25,00, 1440,97.39,186.63, 69.38,351.00
2013,04,26,00, 1440,81.23,185.87, 48.24,336.39
2013,04,27,00, 1440, 3.90,212.12, 48.22,351.53
2013,04,28,00, 1440, 0.22,225.93, 69.32,357.58
2013,04,29,00, 1440, 0.01,297.99, 54.62,359.96
2013,04,30,00, 1440, 0.43,221.33, 86.28,360.00
