Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2014,01,01,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,01,02,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,01,03,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,01,04,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,01,05,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,01,06,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,01,07,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,01,08,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,01,09,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2014,01,10,00,  190,74.74,165.88, 18.80,223.87
2014,01,11,00, 1440, 0.41,217.67, 71.72,359.81
2014,01,12,00, 1440, 0.87,246.36, 81.32,360.00
2014,01,13,00, 1440,126.00,230.48, 26.76,321.00
2014,01,14,00, 1440, 5.00,129.64, 93.34,359.89
2014,01,15,00, 1440, 0.27,209.23, 98.90,354.09
2014,01,16,00, 1440,96.00,123.92, 84.74,347.78
2014,01,17,00, 1440,56.00,145.76, 28.61,200.00
2014,01,18,00, 1440, 0.49,169.62, 95.04,355.00
2014,01,19,00, 1440, 6.15, 11.30,130.68,360.00
2014,01,20,00, 1439,28.00,128.70, 46.68,353.43
2014,01,21,00, 1440, 4.42,133.62, 63.50,355.00
2014,01,22,00, 1440, 1.90, 13.87,148.86,360.00
2014,01,23,00, 1440,94.00,144.86, 66.95,347.00
2014,01,24,00, 1440, 0.70,135.16, 79.44,353.00
2014,01,25,00, 1440,14.95, 54.58,117.92,346.00
2014,01,26,00, 1440, 5.00, 97.89,100.25,360.00
2014,01,27,00, 1440,54.45,147.37, 33.34,238.59
2014,01,28,00, 1440, 1.41,187.95, 82.00,348.33
2014,01,29,00, 1440, 0.24, 68.73,104.60,360.00
2014,01,30,00, 1440, 7.99,144.92, 89.90,354.30
2014,01,31,00, 1440,13.23,150.83, 78.33,355.00
