Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2019,01,01,00, 1375,223.00,235.37, 10.46,246.00
2019,01,02,00, 1374, 2.93,159.36, 51.43,360.00
2019,01,03,00, 1440, 8.29,166.83, 33.97,291.47
2019,01,04,00, 1424,28.00,158.45, 34.47,319.54
2019,01,05,00, 1440, 1.15, 78.72,117.67,360.00
2019,01,06,00, 1440,14.97,184.45, 69.75,357.83
2019,01,07,00, 1440, 0.78, 71.29, 68.58,360.00
2019,01,08,00, 1321, 0.25,  7.01,140.72,360.00
2019,01,09,00, 1440, 5.04,156.87, 69.58,360.00
2019,01,10,00, 1438, 5.00,157.66, 30.36,357.09
2019,01,11,00, 1440, 5.00, 42.39,119.93,357.05
2019,01,12,00, 1440, 8.70,117.40,106.56,360.00
2019,01,13,00, 1440,19.00,182.34, 41.20,216.00
2019,01,14,00, 1440,140.00,165.39, 53.41,293.10
2019,01,15,00,  897,138.00,144.16, 15.60,182.00
2019,01,16,00, 1320, 0.74,225.34,109.37,360.00
2019,01,17,00,  884, 2.23,171.25, 73.03,360.00
2019,01,18,00, 1438, 1.47,165.32, 50.84,360.00
2019,01,19,00, 1438,31.00,191.20, 52.64,263.82
2019,01,20,00, 1440, 0.24,344.80,136.97,359.38
2019,01,21,00, 1440,15.47, 99.53, 95.21,360.00
2019,01,22,00, 1440, 0.06,115.21, 91.92,360.00
2019,01,23,00, 1440, 0.11,335.10,132.34,360.00
2019,01,24,00, 1425,306.00,312.98,  8.14,329.85
2019,01,25,00, 1440,294.00,312.88, 14.45,324.00
2019,01,26,00,  869, 4.71,342.81,144.04,360.00
2019,01,27,00, 1147, 2.45,351.38,147.39,360.00
2019,01,28,00, 1440, 1.44,157.70, 88.24,360.00
2019,01,29,00, 1238, 3.77, 13.65,109.28,360.00
2019,01,30,00, 1438,326.00,330.01,  3.04,333.00
2019,01,31,00, 1440, 5.00,334.33,110.36,327.00
