Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2016,07,01,00, 1440, 0.59,165.08, 74.91,355.00
2016,07,02,00, 1424,94.00,214.40, 44.56,319.83
2016,07,03,00, 1440, 2.29,235.33, 42.64,356.20
2016,07,04,00, 1440, 7.04,234.40, 37.48,359.81
2016,07,05,00, 1440,78.67,215.34, 32.49,336.00
2016,07,06,00, 1440,148.26,232.87, 42.21,349.94
2016,07,07,00, 1440, 5.95,174.43, 29.88,281.98
2016,07,08,00, 1440,48.70,159.69, 34.30,298.81
2016,07,09,00, 1440, 5.94,160.74, 96.78,360.00
2016,07,10,00, 1407, 9.00,245.17, 87.07,357.38
2016,07,11,00, 1440,92.38,165.31, 28.26,238.89
2016,07,12,00, 1440,82.60,184.07, 51.73,312.96
2016,07,13,00, 1440, 2.50,186.72, 72.82,360.00
2016,07,14,00, 1440,98.00,188.66, 58.03,311.29
2016,07,15,00, 1440, 1.34,193.25, 56.82,358.92
2016,07,16,00, 1440, 4.85,243.31, 68.22,353.30
2016,07,17,00, 1440,178.40,258.39, 32.64,344.00
2016,07,18,00, 1440, 0.76,246.29, 68.30,360.00
2016,07,19,00, 1440,10.00,175.10, 58.76,355.00
2016,07,20,00, 1440, 1.67,210.38, 62.00,352.17
2016,07,21,00, 1440,88.19,224.90, 44.22,353.34
2016,07,22,00, 1440,134.41,234.89, 23.43,311.77
2016,07,23,00, 1440, 1.69,225.44, 53.25,355.00
2016,07,24,00, 1440,58.08,195.76, 62.45,324.83
2016,07,25,00, 1440,82.00,196.47, 36.85,286.49
2016,07,26,00, 1440,65.00,193.65, 55.07,342.82
2016,07,27,00, 1424,18.49,200.39, 71.27,360.00
2016,07,28,00, 1440, 6.77,207.33, 64.30,358.54
2016,07,29,00, 1440,38.55,190.20, 63.92,359.80
2016,07,30,00, 1440, 0.14,161.83, 73.77,348.00
2016,07,31,00, 1440,130.00,227.32, 58.84,335.82
