Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2012,09,01,00, 1440, 0.24,166.31, 79.64,355.00
2012,09,02,00, 1440,113.00,189.87, 76.95,350.97
2012,09,03,00, 1440,56.81,161.62, 79.35,328.64
2012,09,04,00, 1440,13.46,199.88, 65.05,359.06
2012,09,05,00, 1440, 0.14,242.84, 49.85,356.33
2012,09,06,00, 1440,30.16,185.43, 62.82,348.64
2012,09,07,00, 1440, 4.14, 85.36,102.09,360.00
2012,09,08,00, 1440, 1.30,171.06, 46.09,342.43
2012,09,09,00, 1440,16.23,174.89, 46.46,358.36
2012,09,10,00, 1440, 1.22,233.21, 53.34,360.00
2012,09,11,00, 1440,36.71,172.10, 70.58,344.08
2012,09,12,00, 1440,11.28,199.86, 65.84,345.00
2012,09,13,00, 1440,12.15,201.60, 66.02,346.36
2012,09,14,00, 1440,15.38,185.69, 64.61,359.47
2012,09,15,00, 1440, 0.34,206.56, 78.99,360.00
2012,09,16,00, 1440, 3.91,275.25, 97.80,360.00
2012,09,17,00, 1440, 4.81,150.84, 79.56,360.00
2012,09,18,00, 1440, 1.07,222.48, 94.47,360.00
2012,09,19,00, 1440, 0.46,313.45,115.43,360.00
2012,09,20,00, 1440, 7.97,204.82, 73.71,331.00
2012,09,21,00, 1440,45.61,215.90, 49.79,351.83
2012,09,22,00, 1440,134.00,291.35, 84.92,360.00
2012,09,23,00, 1440,100.05,170.14, 60.60,346.59
2012,09,24,00, 1440, 9.07,177.66, 61.19,349.00
2012,09,25,00, 1440, 5.00,175.49, 68.64,358.61
2012,09,26,00, 1440, 7.39,188.43, 81.98,342.24
2012,09,27,00, 1440,87.58,159.66, 75.64,360.00
2012,09,28,00, 1440, 1.91,136.23, 75.92,355.00
2012,09,29,00, 1440,66.00,178.61, 54.56,343.00
2012,09,30,00, 1440,23.51,189.92, 65.94,355.00
