Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2014,05,01,00, 1440, 1.43,116.09, 99.66,358.20
2014,05,02,00, 1440,19.91,183.71, 35.75,297.19
2014,05,03,00, 1440, 5.00,131.83, 71.85,360.00
2014,05,04,00, 1440, 3.20,177.98, 66.12,345.93
2014,05,05,00, 1440,121.00,198.93, 56.72,343.79
2014,05,06,00, 1440,113.00,211.71, 55.47,326.20
2014,05,07,00, 1440,101.00,199.81, 59.40,355.00
2014,05,08,00, 1440, 1.35,150.59, 90.88,358.95
2014,05,09,00, 1440,84.65,236.76, 45.84,339.20
2014,05,10,00, 1440, 7.89,206.11, 68.78,324.52
2014,05,11,00, 1440,12.22,202.86, 66.66,347.00
2014,05,12,00, 1440, 8.19,245.53, 75.00,357.65
2014,05,13,00, 1440, 1.23,195.13, 87.08,355.85
2014,05,14,00, 1440, 2.50,199.19, 66.27,327.00
2014,05,15,00, 1440,20.94,174.04, 47.78,344.55
2014,05,16,00, 1440, 8.98,179.41, 33.01,271.34
2014,05,17,00, 1440,94.00,217.90, 40.36,328.03
2014,05,18,00, 1440,132.00,228.99, 46.37,348.62
2014,05,19,00, 1440,128.00,192.83, 57.29,315.78
2014,05,20,00, 1440, 9.51,209.83, 59.77,360.00
2014,05,21,00, 1440,10.68,223.39, 51.91,346.34
2014,05,22,00, 1440, 5.00,246.05, 82.80,356.50
2014,05,23,00, 1440, 8.70,222.87, 58.29,356.62
2014,05,24,00, 1440, 7.37,213.04, 47.51,314.94
2014,05,25,00, 1440,61.00,160.55, 34.77,268.87
2014,05,26,00, 1438,22.42,224.54, 49.90,352.38
2014,05,27,00, 1440, 2.49,191.77, 71.11,359.96
2014,05,28,00, 1440, 0.85,208.01, 67.00,355.33
2014,05,29,00, 1440,22.00,228.26, 44.28,352.30
2014,05,30,00, 1440, 0.45,201.93, 83.06,359.55
2014,05,31,00, 1440,53.79,199.45, 63.71,357.74
