Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2016,01,01,00, 1440, 0.49,122.97, 73.05,360.00
2016,01,02,00, 1440, 0.43,116.55, 75.44,360.00
2016,01,03,00, 1440, 0.04,107.44, 75.94,360.00
2016,01,04,00, 1440, 0.45, 89.13, 78.16,360.00
2016,01,05,00, 1440, 0.09, 33.94,118.56,360.00
2016,01,06,00, 1440, 0.24, 18.93,127.80,360.00
2016,01,07,00, 1440, 7.09,129.00, 69.77,360.00
2016,01,08,00, 1440, 0.16, 91.73, 92.98,360.00
2016,01,09,00, 1440, 0.21, 13.39,117.81,360.00
2016,01,10,00, 1440, 0.04,355.32,114.30,360.00
2016,01,11,00, 1440, 0.57,134.86, 84.01,360.00
2016,01,12,00, 1440, 1.36, 78.39,111.26,360.00
2016,01,13,00, 1440, 0.86,237.59, 90.22,359.80
2016,01,14,00, 1440, 0.91,109.91, 92.12,359.09
2016,01,15,00, 1438, 0.05, 63.62,116.24,360.00
2016,01,16,00, 1440, 0.10,137.84, 80.31,360.00
2016,01,17,00, 1440, 0.33,155.67, 66.95,359.26
2016,01,18,00, 1440, 3.20,150.74, 49.89,360.00
2016,01,19,00, 1440, 0.20, 93.06,111.68,360.00
2016,01,20,00, 1440, 0.48,153.57, 67.61,360.00
2016,01,21,00, 1440, 0.00, 42.36,126.19,360.00
2016,01,22,00, 1440,31.94,171.10, 47.82,346.57
2016,01,23,00, 1440, 3.99,232.96,107.48,360.00
2016,01,24,00, 1440, 1.67,118.68, 80.70,360.00
2016,01,25,00, 1440, 1.85,165.07, 99.14,360.00
2016,01,26,00, 1424, 1.58,340.44,103.06,360.00
2016,01,27,00, 1436, 3.64,163.07, 32.53,355.00
2016,01,28,00, 1438,108.55,200.64, 51.75,302.40
2016,01,29,00, 1440, 3.86,240.66, 70.66,356.20
2016,01,30,00, 1440, 2.15,176.09, 70.16,360.00
2016,01,31,00, 1440, 3.79, 72.17, 97.86,352.81
