Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2011,12,01,00, 1440, 3.75,104.14, 91.46,355.00
2011,12,02,00, 1440,19.86,145.93, 83.08,349.00
2011,12,03,00, 1440, 4.98,138.74, 93.97,351.00
2011,12,04,00, 1440, 1.81,107.10, 84.30,360.00
2011,12,05,00, 1440, 0.61,100.56, 84.07,360.00
2011,12,06,00, 1440,10.97,  8.27, 95.71,319.00
2011,12,07,00, 1440, 0.94,111.28, 68.98,360.00
2011,12,08,00, 1440,13.00, 60.17, 90.12,351.62
2011,12,09,00, 1440, 5.70,126.49, 61.91,346.52
2011,12,10,00, 1440, 3.40, 83.86,101.90,359.37
2011,12,11,00, 1440, 0.73, 61.57,119.83,360.00
2011,12,12,00, 1440,17.78,135.80, 69.51,340.00
2011,12,13,00, 1440, 1.03, 88.91, 51.50,359.09
2011,12,14,00, 1440, 0.14, 78.59,102.64,360.00
2011,12,15,00, 1440, 0.71,332.86,112.02,357.40
2011,12,16,00, 1440, 4.51,154.61, 41.60,352.84
2011,12,17,00, 1440, 0.38, 50.17,114.23,360.00
2011,12,18,00, 1440, 3.43, 67.53, 99.21,358.33
2011,12,19,00, 1440, 5.00,142.45, 36.60,341.00
2011,12,20,00, 1440, 0.01,166.21, 81.10,358.95
2011,12,21,00, 1440, 7.84,120.14, 85.61,329.00
2011,12,22,00, 1440, 8.51,154.73, 61.34,359.91
2011,12,23,00, 1440, 1.33,152.40, 47.75,350.45
2011,12,24,00, 1440,18.00,156.58, 32.03,290.13
2011,12,25,00, 1440, 2.59,196.39, 69.45,360.00
2011,12,26,00, 1440, 3.33,151.62, 37.55,355.89
2011,12,27,00, 1438, 0.72,170.90, 74.94,357.64
2011,12,28,00, 1438,56.18,206.60, 37.61,321.12
2011,12,29,00, 1440, 0.72,194.80, 86.13,359.83
2011,12,30,00, 1440, 0.46,271.92, 65.19,359.84
2011,12,31,00, 1440, 0.23, 35.98,114.76,360.00
