Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2016,04,01,00, 1440,32.00,205.91, 55.77,342.98
2016,04,02,00, 1289,139.81,237.42, 28.48,339.11
2016,04,03,00, 1440, 2.61,128.05, 86.43,359.77
2016,04,04,00, 1440,26.97,238.86, 38.97,346.11
2016,04,05,00, 1440,69.32,150.10, 27.32,258.87
2016,04,06,00, 1440, 1.43,168.53, 95.22,360.00
2016,04,07,00, 1440, 0.66,283.92,107.83,360.00
2016,04,08,00, 1440,109.00,205.37, 56.76,342.24
2016,04,09,00, 1440, 3.31,144.27, 68.64,358.78
2016,04,10,00, 1440, 9.29,142.34, 40.35,356.88
2016,04,11,00, 1440,86.19,185.76, 55.57,328.20
2016,04,12,00, 1440,69.00,166.53, 35.93,274.41
2016,04,13,00, 1440, 0.24,140.86, 79.63,360.00
2016,04,14,00, 1440, 0.45,212.97, 91.11,360.00
2016,04,15,00, 1440,44.56,183.25, 52.28,302.29
2016,04,16,00, 1440, 0.23, 60.70, 77.07,360.00
2016,04,17,00, 1440, 0.07,130.26, 99.38,359.78
2016,04,18,00, 1440, 2.95,204.81, 87.48,360.00
2016,04,19,00, 1440, 6.20,275.81, 43.24,359.35
2016,04,20,00, 1440, 0.96,189.33, 65.70,360.00
2016,04,21,00, 1440, 0.97,170.72, 93.27,360.00
2016,04,22,00, 1440, 5.00,168.71, 59.93,347.70
2016,04,23,00, 1440,17.45,159.26, 49.51,349.45
2016,04,24,00, 1440, 1.50,279.32, 53.31,360.00
2016,04,25,00, 1440, 8.63,231.30, 85.81,358.97
2016,04,26,00, 1440, 2.50,134.62, 76.60,360.00
2016,04,27,00, 1440, 3.36,179.97, 89.83,360.00
2016,04,28,00, 1440, 1.47,212.70, 69.14,360.00
2016,04,29,00, 1440,12.46,195.02, 64.27,357.17
2016,04,30,00, 1440, 3.55,164.87, 78.04,360.00
