Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2012,05,01,00, 1440, 9.42,231.34, 57.65,353.55
2012,05,02,00, 1440, 5.51,139.40, 82.52,353.16
2012,05,03,00, 1440, 0.04,324.77,127.88,360.00
2012,05,04,00, 1440, 0.18,275.89, 48.37,358.32
2012,05,05,00, 1440, 3.76,199.12, 58.76,359.16
2012,05,06,00, 1440, 1.10,217.03, 68.03,356.98
2012,05,07,00, 1440, 3.56,200.92, 79.74,360.00
2012,05,08,00, 1440, 1.68,231.02, 79.99,357.37
2012,05,09,00, 1440, 0.97,294.85, 56.58,359.32
2012,05,10,00, 1440, 0.01,252.47, 79.74,359.82
2012,05,11,00, 1440, 2.89,188.87, 72.94,359.90
2012,05,12,00, 1440, 8.50,176.72, 72.41,360.00
2012,05,13,00, 1440, 2.49,177.83, 66.30,342.02
2012,05,14,00, 1440,17.79,169.06, 71.72,345.92
2012,05,15,00, 1440, 2.18,193.46, 69.89,360.00
2012,05,16,00, 1440, 0.23,213.88, 78.69,360.00
2012,05,17,00, 1440, 0.06,206.32, 70.65,359.46
2012,05,18,00, 1440,13.80,181.20, 61.54,358.14
2012,05,19,00, 1440, 0.20,226.67, 71.48,356.74
2012,05,20,00, 1440, 0.48, 84.12, 84.30,360.00
2012,05,21,00, 1440,21.95,178.75, 42.22,347.87
2012,05,22,00, 1440, 0.64,155.57, 77.40,358.58
2012,05,23,00, 1440, 5.00,213.88, 53.55,355.00
2012,05,24,00, 1440, 4.13,240.17, 67.52,342.57
2012,05,25,00, 1440, 5.00,193.54, 65.57,355.00
2012,05,26,00, 1440, 0.00,209.38, 62.27,359.70
2012,05,27,00, 1440,38.00,170.89, 55.24,359.27
2012,05,28,00, 1440,22.15,232.62, 58.67,355.55
2012,05,29,00, 1440,15.45,196.67, 64.36,347.82
2012,05,30,00, 1440, 3.10,357.92,123.60,360.00
2012,05,31,00, 1440, 5.00,277.57,112.30,360.00
