Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2016,09,01,00, 1440,19.10,153.73, 30.44,332.87
2016,09,02,00, 1440,132.14,218.68, 38.59,301.00
2016,09,03,00, 1440,115.00,171.86, 67.52,355.00
2016,09,04,00, 1440,13.32,202.22, 52.20,348.07
2016,09,05,00, 1440, 0.00,149.77, 75.44,360.00
2016,09,06,00, 1425, 5.00,267.04,107.10,360.00
2016,09,07,00, 1440,16.63,147.19, 50.32,354.12
2016,09,08,00, 1440,24.91,214.84, 46.94,358.73
2016,09,09,00, 1440, 3.83,230.69, 73.18,350.89
2016,09,10,00, 1440,24.76,174.69, 47.31,316.00
2016,09,11,00, 1440,42.00,202.90, 65.08,355.00
2016,09,12,00, 1440, 0.48,195.82, 61.73,360.00
2016,09,13,00, 1440,27.00,164.49, 69.83,356.58
2016,09,14,00, 1440,19.62,192.48, 63.08,356.43
2016,09,15,00, 1440, 0.91,233.07, 95.83,360.00
2016,09,16,00, 1322,81.95,165.16, 56.46,318.94
2016,09,17,00, 1440, 1.88,228.96,100.88,360.00
2016,09,18,00, 1440,14.00,129.44, 80.77,355.00
2016,09,19,00, 1440,71.00,182.92, 33.80,344.05
2016,09,20,00, 1440, 0.45,222.93, 51.54,357.27
2016,09,21,00, 1440,10.52,216.75, 64.01,360.00
2016,09,22,00, 1440, 7.91,163.55, 52.59,345.92
2016,09,23,00, 1440, 0.49,166.64, 91.43,360.00
2016,09,24,00, 1440, 7.48, 50.98,114.64,355.00
2016,09,25,00, 1440, 2.86,353.57,147.24,360.00
2016,09,26,00, 1436,31.28,264.21, 64.09,339.13
2016,09,27,00, 1440, 2.51,216.62, 73.55,360.00
2016,09,28,00, 1440,55.19,146.06, 72.94,355.00
2016,09,29,00, 1440,10.10,146.83, 67.86,360.00
2016,09,30,00, 1440, 1.85,158.47, 75.56,359.28
