Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2011,09,01,00, 1440,71.05,211.53, 33.17,303.10
2011,09,02,00, 1440,27.38,244.58, 58.53,339.09
2011,09,03,00, 1440,52.24,211.61, 79.40,352.24
2011,09,04,00, 1440,23.52,217.82, 48.77,353.59
2011,09,05,00, 1440,11.72,187.34, 66.18,356.77
2011,09,06,00, 1440, 0.64,177.97, 65.65,357.22
2011,09,07,00, 1440, 2.28,301.74, 75.54,358.27
2011,09,08,00, 1440,106.00,221.35, 63.59,355.00
2011,09,09,00, 1440, 4.93,261.57, 87.15,360.00
2011,09,10,00, 1440, 1.14,233.06, 76.78,358.12
2011,09,11,00, 1440, 0.28,251.69, 67.65,360.00
2011,09,12,00, 1440, 0.09,150.11, 41.82,355.00
2011,09,13,00, 1440,121.00,176.38, 66.77,294.64
2011,09,14,00, 1440,82.52,234.84, 43.10,331.19
2011,09,15,00, 1440,32.00,202.94, 41.36,343.89
2011,09,16,00, 1440,41.87,174.56, 37.96,341.63
2011,09,17,00, 1440, 0.86,167.04, 77.07,360.00
2011,09,18,00, 1440, 3.49,221.42, 63.21,360.00
2011,09,19,00, 1440,166.84,265.69, 46.44,341.16
2011,09,20,00, 1440, 1.76,306.81, 61.67,359.41
2011,09,21,00, 1439, 5.00,193.66, 60.55,356.24
2011,09,22,00, 1440, 4.37,208.02, 61.39,319.36
2011,09,23,00, 1440,23.91,172.23, 24.35,298.76
2011,09,24,00, 1438, 6.79,169.81, 33.35,345.70
2011,09,25,00, 1438,11.62,178.03, 50.20,355.89
2011,09,26,00, 1436,24.41,167.71, 33.17,310.55
2011,09,27,00, 1440, 1.18,170.81, 48.69,330.68
2011,09,28,00, 1440, 0.06,112.64, 98.71,360.00
2011,09,29,00, 1440, 8.64,181.40, 78.71,348.00
2011,09,30,00, 1437, 9.34,272.77, 71.42,355.00
