Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2011,06,01,00, 1440,168.08,238.52, 22.38,304.26
2011,06,02,00, 1440,80.00,198.91, 62.68,310.20
2011,06,03,00, 1440, 6.32,347.94,110.65,346.35
2011,06,04,00, 1440, 5.00,280.79, 57.04,354.65
2011,06,05,00, 1440, 9.15,189.32, 61.82,358.27
2011,06,06,00, 1440,43.92,223.19, 44.95,357.49
2011,06,07,00, 1440, 1.22,222.15, 67.14,359.70
2011,06,08,00, 1440, 0.81,202.42, 67.84,358.70
2011,06,09,00, 1440,10.97,219.29, 42.19,326.47
2011,06,10,00, 1440, 5.78,246.09, 26.44,356.38
2011,06,11,00, 1440,27.17,245.44, 45.73,349.90
2011,06,12,00, 1440, 3.84,202.88, 69.18,360.00
2011,06,13,00, 1440, 2.62,248.43, 98.65,360.00
2011,06,14,00, 1440,16.35,259.55, 82.97,359.47
2011,06,15,00, 1440, 0.37,230.01, 73.64,357.58
2011,06,16,00, 1440,48.78,209.98, 49.21,350.88
2011,06,17,00, 1440,153.00,236.27, 41.31,346.72
2011,06,18,00, 1440,36.11,232.82, 41.61,335.96
2011,06,19,00, 1440,31.75,216.17, 44.34,338.50
2011,06,20,00, 1440,15.45,229.94, 46.67,349.64
2011,06,21,00, 1440, 2.12,234.67, 46.39,352.33
2011,06,22,00, 1440, 5.95,247.29, 25.89,344.00
2011,06,23,00, 1440,100.01,235.73, 32.59,338.24
2011,06,24,00, 1440, 5.97,229.63, 38.50,318.01
2011,06,25,00, 1440, 0.27,234.59, 41.91,353.45
2011,06,26,00, 1440, 0.86,246.14, 74.29,349.24
2011,06,27,00, 1440, 0.24,197.31,105.73,360.00
2011,06,28,00, 1440, 1.25,201.98, 57.48,360.00
2011,06,29,00, 1440,65.97,228.88, 47.45,344.33
2011,06,30,00, 1440, 1.59,215.27, 41.20,352.99
