Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2012,08,01,00, 1440,51.00,199.42, 62.75,346.47
2012,08,02,00, 1440, 0.70,216.48, 38.52,335.32
2012,08,03,00, 1440,17.07,263.38, 47.31,353.26
2012,08,04,00, 1440, 2.01,251.82, 82.29,360.00
2012,08,05,00, 1440, 3.32,216.82, 57.90,359.26
2012,08,06,00, 1440, 9.29,187.34, 63.48,353.92
2012,08,07,00, 1440,51.97,193.18, 63.64,329.73
2012,08,08,00, 1440, 2.86,197.91, 53.73,331.83
2012,08,09,00, 1440, 5.00,200.06, 71.47,355.00
2012,08,10,00, 1440, 0.18,202.40, 64.87,358.48
2012,08,11,00, 1440, 1.30,231.98, 62.44,360.00
2012,08,12,00, 1440, 3.15,168.24, 80.90,355.00
2012,08,13,00, 1440,56.57,169.31, 50.73,282.74
2012,08,14,00, 1440,39.45,203.08, 42.31,316.03
2012,08,15,00, 1440,115.21,212.22, 53.31,351.00
2012,08,16,00, 1440, 5.55, 12.28,107.14,356.55
2012,08,17,00, 1440, 1.42,265.37, 64.93,359.23
2012,08,18,00, 1440, 0.33,183.66, 82.04,360.00
2012,08,19,00, 1440,10.03,205.58, 74.18,349.23
2012,08,20,00, 1440,26.39,238.40, 70.38,342.19
2012,08,21,00, 1440,101.00,231.12, 53.64,344.00
2012,08,22,00, 1440,77.38,190.92, 52.39,305.17
2012,08,23,00, 1440, 4.25,222.74, 49.80,358.03
2012,08,24,00, 1440, 4.24,179.47, 68.53,358.01
2012,08,25,00, 1440, 8.73,207.43, 76.15,351.59
2012,08,26,00, 1440, 0.21,182.78, 53.42,359.77
2012,08,27,00, 1440, 4.53,165.24, 52.01,357.80
2012,08,28,00, 1440, 1.94,168.96, 25.35,344.36
2012,08,29,00, 1440,67.77,176.02, 37.05,301.30
2012,08,30,00, 1440,41.00,168.48, 67.29,347.86
2012,08,31,00, 1440, 2.15,137.72, 84.61,359.41
