Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2017,03,01,00, 1440,48.64,185.83, 46.90,349.71
2017,03,02,00, 1440,31.45,162.33, 34.08,324.97
2017,03,03,00, 1440, 3.16,189.57, 66.51,354.61
2017,03,04,00, 1424, 0.22, 65.88,111.60,360.00
2017,03,05,00, 1391, 0.38, 43.49,105.94,360.00
2017,03,06,00,  962, 1.25,148.80, 95.57,355.00
2017,03,07,00, 1149, 0.68,144.92, 77.24,358.66
2017,03,08,00, 1001, 4.50,143.82, 62.34,354.00
2017,03,09,00, 1356, 0.23, 54.29,109.16,360.00
2017,03,10,00, 1440, 0.95,235.58, 36.67,358.77
2017,03,11,00, 1440, 0.08,253.69,112.77,360.00
2017,03,12,00, 1380,29.00,148.77, 35.91,326.19
2017,03,13,00, 1440,10.00,153.76, 37.25,335.61
2017,03,14,00, 1440,20.95,168.61, 64.56,333.18
2017,03,15,00, 1410, 0.89,255.73, 97.82,360.00
2017,03,16,00, 1440,18.59,164.92, 47.62,347.84
2017,03,17,00, 1440, 3.00,105.49, 59.41,360.00
2017,03,18,00, 1440, 0.24,331.33,128.38,360.00
2017,03,19,00, 1440, 1.75, 20.17,136.22,360.00
2017,03,20,00, 1440, 0.07, 10.86,139.13,360.00
2017,03,21,00, 1440, 0.48, 49.19,121.42,360.00
2017,03,22,00, 1440, 0.04,190.93, 44.72,345.14
2017,03,23,00, 1440, 3.87,142.70, 48.43,355.30
2017,03,24,00, 1440, 7.19,167.85, 38.27,351.86
2017,03,25,00, 1440, 8.43,217.94, 79.35,357.74
2017,03,26,00, 1438, 0.41,178.23, 69.89,360.00
2017,03,27,00, 1440,53.94,161.00, 43.56,312.30
2017,03,28,00, 1440,11.99,165.63, 33.97,347.50
2017,03,29,00, 1440, 0.49,250.99, 89.03,360.00
2017,03,30,00, 1425, 0.59,232.96, 92.98,360.00
2017,03,31,00, 1240, 1.43,144.20, 66.34,355.00
