Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2017,09,01,00,  395,167.14,234.97, 20.04,288.10
2017,09,02,00,  399,167.00,222.74, 27.15,288.23
2017,09,03,00,  403,143.65,203.73, 37.00,284.51
2017,09,04,00,  411, 4.84,287.95, 61.74,359.93
2017,09,05,00,  282,101.69,279.00, 63.92,358.46
2017,09,06,00,  251, 7.71,258.64,100.00,345.06
2017,09,07,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,09,08,00,  228,156.00,216.11, 27.11,255.00
2017,09,09,00,  455,48.03,196.90, 32.76,246.99
2017,09,10,00,  353,213.00,282.54, 37.90,351.27
2017,09,11,00,  367,228.00,284.36, 24.48,350.12
2017,09,12,00,  537,105.45,211.30, 30.42,273.47
2017,09,13,00,  386,193.54,252.98, 24.06,302.04
2017,09,14,00,  390,169.09,230.80, 31.27,310.69
2017,09,15,00,  310,245.10,279.36,  9.73,294.00
2017,09,16,00,  363,195.55,253.26, 20.88,299.66
2017,09,17,00,  366,109.00,229.86, 20.39,290.12
2017,09,18,00,  314, 5.00,166.77, 29.53,321.49
2017,09,19,00,  386,159.86,237.74, 19.31,292.37
2017,09,20,00,  354,211.09,242.27, 14.88,281.87
2017,09,21,00,  347,172.23,247.52, 18.94,296.00
2017,09,22,00,  370,175.00,255.28, 24.08,279.81
2017,09,23,00,  416,138.81,231.72, 28.75,287.12
2017,09,24,00,  462,134.27,262.42, 22.21,327.00
2017,09,25,00,    0,  MD  ,  MD  ,  MD  ,  MD  
2017,09,26,00,  357,246.00,272.71, 18.91,326.45
2017,09,27,00,  343,272.00,300.60, 21.96,336.95
2017,09,28,00,  330,18.55,176.06, 62.57,350.03
2017,09,29,00,  363,199.59,237.11, 15.54,294.42
2017,09,30,00,  352,147.32,244.25, 27.91,291.00
