Year,Month,Day,Hour,Count,Minimum,Average,StdDev,Maximum
2012,04,01,00, 1440, 9.81,197.99, 58.27,354.42
2012,04,02,00, 1440,76.02,165.61, 20.78,332.23
2012,04,03,00, 1440, 1.43,165.67, 64.26,360.00
2012,04,04,00, 1440, 4.77, 92.45, 98.06,357.93
2012,04,05,00, 1440, 5.00,186.09, 76.91,360.00
2012,04,06,00, 1440, 1.25,188.08, 76.81,360.00
2012,04,07,00, 1440, 0.22, 85.32,108.66,360.00
2012,04,08,00, 1440, 0.00,  5.41,145.11,360.00
2012,04,09,00, 1440, 3.03,240.05, 94.42,360.00
2012,04,10,00, 1440, 0.77,152.10, 83.54,358.89
2012,04,11,00, 1440,33.17,216.07, 57.19,347.41
2012,04,12,00, 1440, 2.22,151.75, 94.81,360.00
2012,04,13,00, 1440, 5.00, 15.96,110.43,355.00
2012,04,14,00, 1440, 5.00,206.13, 82.67,355.83
2012,04,15,00, 1440, 0.54, 98.07,106.19,359.89
2012,04,16,00, 1440, 1.38,224.98, 78.08,355.00
2012,04,17,00, 1440, 4.74,155.97, 59.73,359.31
2012,04,18,00, 1440, 1.50,230.94, 82.26,360.00
2012,04,19,00, 1440, 0.10,193.23, 74.30,355.00
2012,04,20,00, 1440,37.69,226.95, 63.74,354.49
2012,04,21,00, 1440, 0.99,106.75,104.02,357.46
2012,04,22,00, 1440, 2.17,289.59,102.54,360.00
2012,04,23,00, 1440,11.87,220.09, 51.73,349.99
2012,04,24,00, 1440, 1.03,149.39, 92.13,355.00
2012,04,25,00, 1440,16.54,167.25, 46.83,355.00
2012,04,26,00, 1436,10.23,199.79, 58.40,329.38
2012,04,27,00, 1440, 7.51,146.04, 40.19,354.08
2012,04,28,00, 1440, 5.00,158.77, 61.82,356.64
2012,04,29,00, 1438, 3.45,227.32, 44.17,356.36
2012,04,30,00, 1440, 1.73,222.15, 54.70,355.57
